date,open,high,low,close
"20121012  11:12:00",2.45,2.50,2.45,2.50
"20121012  11:13:00",2.40,2.40,2.35,2.35
"20121012  11:14:00",2.35,2.60,2.35,2.50
"20121012  11:15:00",2.60,2.60,2.40,2.60
"20121012  11:16:00",2.60,2.60,2.45,2.50
"20121012  11:17:00",2.45,2.45,2.20,2.30
"20121012  11:18:00",2.45,2.45,2.30,2.30
"20121012  11:19:00",2.30,2.30,2.30,2.30
"20121012  11:20:00",2.30,2.30,2.00,2.00
"20121012  11:21:00",2.05,2.05,1.90,1.95
"20121012  11:22:00",1.80,1.80,1.80,1.80
"20121012  11:23:00",1.90,1.90,1.90,1.90
"20121012  11:24:00",1.90,1.90,1.90,1.90
"20121012  11:25:00",1.90,2.00,1.85,1.85
"20121012  11:26:00",2.00,2.00,1.90,1.90
"20121012  11:27:00",1.85,2.00,1.85,2.00
"20121012  11:28:00",2.00,2.00,2.00,2.00
"20121012  11:29:00",2.05,2.35,2.05,2.35
"20121012  11:30:00",2.35,2.60,2.35,2.60
"20121012  11:31:00",2.75,3.20,2.65,2.90
"20121012  11:32:00",2.95,3.05,2.80,2.80
"20121012  11:33:00",2.75,2.80,2.75,2.80
"20121012  11:34:00",2.85,3.20,2.85,3.00
"20121012  11:35:00",3.20,3.40,3.15,3.40
"20121012  11:36:00",3.30,3.30,3.20,3.20
"20121012  11:37:00",3.20,3.20,2.80,3.10
"20121012  11:38:00",3.10,3.10,2.35,2.35
"20121012  11:39:00",2.65,2.90,2.65,2.85
"20121012  11:40:00",2.65,2.65,2.65,2.65
"20121012  11:41:00",2.85,3.00,2.85,3.00
"20121012  11:42:00",2.95,3.00,2.80,2.80
"20121012  11:43:00",2.40,2.40,2.40,2.40
"20121012  11:44:00",2.35,2.50,2.30,2.45
"20121012  11:45:00",2.30,2.30,2.30,2.30
"20121012  11:46:00",2.35,2.35,2.10,2.10
"20121012  11:47:00",2.30,2.30,2.10,2.25
"20121012  11:48:00",2.25,2.25,2.15,2.15
"20121012  11:49:00",2.30,2.65,2.30,2.50
"20121012  11:50:00",2.45,2.55,2.35,2.50
"20121012  11:51:00",2.50,2.50,2.50,2.50
"20121012  11:52:00",2.60,2.70,2.60,2.70
"20121012  11:53:00",2.50,2.50,2.05,2.05
"20121012  11:54:00",1.95,1.95,1.75,1.90
"20121012  11:55:00",2.05,2.25,2.05,2.25
"20121012  11:56:00",2.05,2.05,2.05,2.05
"20121012  11:57:00",1.90,1.95,1.90,1.95
"20121012  11:58:00",1.90,1.90,1.85,1.85
"20121012  11:59:00",1.85,1.85,1.70,1.70
"20121012  12:00:00",1.80,1.95,1.80,1.95
"20121012  12:01:00",1.75,1.75,1.70,1.70
"20121012  12:02:00",1.70,1.70,1.70,1.70
"20121012  12:03:00",1.60,1.60,1.35,1.35
"20121012  12:04:00",1.50,1.50,1.50,1.50
"20121012  12:05:00",1.75,1.75,1.75,1.75
"20121012  12:06:00",1.75,1.75,1.75,1.75
"20121012  12:07:00",1.60,1.60,1.55,1.55
"20121012  12:08:00",1.65,1.65,1.40,1.45
"20121012  12:09:00",1.50,1.50,1.45,1.45
"20121012  12:10:00",1.50,1.50,1.50,1.50
"20121012  12:11:00",1.45,1.60,1.45,1.60
"20121012  12:12:00",1.65,1.65,1.60,1.60
"20121012  12:13:00",1.60,1.65,1.60,1.60
"20121012  12:14:00",1.65,1.75,1.65,1.75
"20121012  12:15:00",1.95,1.95,1.90,1.90
"20121012  12:16:00",1.95,1.95,1.95,1.95
"20121012  12:17:00",2.00,2.10,1.90,2.10
"20121012  12:18:00",2.10,2.75,2.10,2.55
"20121012  12:19:00",2.55,2.55,2.55,2.55
"20121012  12:20:00",2.25,2.50,2.25,2.50
"20121012  12:21:00",2.40,2.45,2.35,2.35
"20121012  12:22:00",2.25,2.55,2.25,2.55
"20121012  12:23:00",2.45,2.80,2.45,2.80
"20121012  12:24:00",2.60,2.70,2.60,2.65
"20121012  12:25:00",2.65,2.65,2.65,2.65
"20121012  12:26:00",2.65,2.65,2.65,2.65
"20121012  12:27:00",2.65,2.65,2.65,2.65
"20121012  12:28:00",2.40,2.40,2.40,2.40
"20121012  12:29:00",2.40,2.45,2.40,2.45
"20121012  12:30:00",2.40,2.40,2.40,2.40
"20121012  12:31:00",2.25,2.25,2.10,2.10
"20121012  12:32:00",2.10,2.10,2.10,2.10
"20121012  12:33:00",2.25,2.25,2.15,2.15
"20121012  12:34:00",2.15,2.15,2.15,2.15
"20121012  12:35:00",2.15,2.15,2.15,2.15
"20121012  12:36:00",2.15,2.15,2.10,2.10
"20121012  12:37:00",2.25,2.40,2.25,2.40
"20121012  12:38:00",2.40,2.40,2.40,2.40
"20121012  12:39:00",2.15,2.15,2.15,2.15
"20121012  12:40:00",2.30,2.30,2.30,2.30
"20121012  12:41:00",2.30,2.30,2.30,2.30
"20121012  12:42:00",2.30,2.30,2.30,2.30
"20121012  12:43:00",2.30,2.30,2.30,2.30
"20121012  12:44:00",2.30,2.30,2.30,2.30
"20121012  12:45:00",2.20,2.20,2.15,2.15
"20121012  12:46:00",2.15,2.15,2.15,2.15
"20121012  12:47:00",2.30,2.30,2.30,2.30
"20121012  12:48:00",2.20,2.20,2.20,2.20
"20121012  12:49:00",2.20,2.20,2.20,2.20
"20121012  12:50:00",2.10,2.15,2.10,2.15
"20121012  12:51:00",2.20,2.20,2.20,2.20
"20121012  12:52:00",2.10,2.10,1.95,1.95
"20121012  12:53:00",2.10,2.10,1.95,1.95
"20121012  12:54:00",1.90,1.90,1.90,1.90
"20121012  12:55:00",2.00,2.00,2.00,2.00
"20121012  12:56:00",1.90,1.90,1.90,1.90
"20121012  12:57:00",1.90,1.90,1.90,1.90
"20121012  12:58:00",1.90,2.00,1.70,1.70
"20121012  12:59:00",1.95,1.95,1.95,1.95
"20121012  13:00:00",2.15,2.15,1.95,1.95
"20121012  13:01:00",2.15,2.15,2.15,2.15
"20121012  13:02:00",2.05,2.10,1.75,1.75
"20121012  13:03:00",1.75,1.75,1.75,1.75
"20121012  13:04:00",2.05,2.05,1.90,1.90
"20121012  13:05:00",1.90,1.90,1.60,1.70
"20121012  13:06:00",1.75,1.80,1.75,1.80
"20121012  13:07:00",1.80,1.80,1.80,1.80
"20121012  13:08:00",2.05,2.05,2.05,2.05
"20121012  13:09:00",2.05,2.05,2.05,2.05
"20121012  13:10:00",2.00,2.20,2.00,2.15
"20121012  13:11:00",2.25,2.25,2.25,2.25
"20121012  13:12:00",2.30,2.30,2.30,2.30
"20121012  13:13:00",2.35,2.40,2.35,2.40
"20121012  13:14:00",2.40,2.40,2.40,2.40
"20121012  13:15:00",2.25,2.30,2.25,2.30
"20121012  13:16:00",1.85,1.90,1.85,1.90
"20121012  13:17:00",1.95,1.95,1.95,1.95
"20121012  13:18:00",1.95,1.95,1.95,1.95
"20121012  13:19:00",1.80,1.80,1.65,1.65
"20121012  13:20:00",1.65,1.65,1.65,1.65
"20121012  13:21:00",1.65,1.65,1.65,1.65
"20121012  13:22:00",2.20,2.20,2.20,2.20
"20121012  13:23:00",2.20,2.20,2.20,2.20
"20121012  13:24:00",2.20,2.20,2.20,2.20
"20121012  13:25:00",2.25,2.25,2.25,2.25
"20121012  13:26:00",2.25,2.25,2.25,2.25
"20121012  13:27:00",2.15,2.15,2.15,2.15
"20121012  13:28:00",2.15,2.15,2.15,2.15
"20121012  13:29:00",2.15,2.15,2.15,2.15
"20121012  13:30:00",2.20,2.20,2.20,2.20
"20121012  13:31:00",2.20,2.20,2.20,2.20
"20121012  13:32:00",2.15,2.15,2.10,2.10
"20121012  13:33:00",2.10,2.15,2.10,2.15
"20121012  13:34:00",2.15,2.15,2.15,2.15
"20121012  13:35:00",2.10,2.20,2.10,2.20
"20121012  13:36:00",2.20,2.20,2.20,2.20
"20121012  13:37:00",2.15,2.15,2.15,2.15
"20121012  13:38:00",2.15,2.30,2.15,2.30
"20121012  13:39:00",2.40,2.40,1.75,1.90
"20121012  13:40:00",1.90,1.90,1.90,1.90
"20121012  13:41:00",1.75,1.75,1.75,1.75
"20121012  13:42:00",1.85,2.05,1.85,1.95
"20121012  13:43:00",1.95,1.95,1.95,1.95
"20121012  13:44:00",1.95,1.95,1.95,1.95
"20121012  13:45:00",2.00,2.00,2.00,2.00
"20121012  13:46:00",1.80,1.80,1.80,1.80
"20121012  13:47:00",1.80,1.80,1.80,1.80
"20121012  13:48:00",1.80,1.80,1.80,1.80
"20121012  13:49:00",2.00,2.00,1.90,1.90
"20121012  13:50:00",1.75,1.75,1.75,1.75
"20121012  13:51:00",1.80,1.80,1.80,1.80
"20121012  13:52:00",1.85,1.85,1.85,1.85
"20121012  13:53:00",1.90,1.90,1.90,1.90
"20121012  13:54:00",1.90,1.90,1.90,1.90
"20121012  13:55:00",1.90,1.90,1.50,1.55
"20121012  13:56:00",1.50,1.65,1.40,1.50
"20121012  13:57:00",1.30,1.30,1.30,1.30
"20121012  13:58:00",1.25,1.45,1.25,1.45
"20121012  13:59:00",1.65,1.65,1.30,1.30
"20121012  14:00:00",1.30,1.30,1.30,1.30
"20121012  14:01:00",1.50,1.50,1.50,1.50
"20121012  14:02:00",1.50,1.50,1.50,1.50
"20121012  14:03:00",1.50,1.50,1.50,1.50
"20121012  14:04:00",1.35,1.35,1.35,1.35
"20121012  14:05:00",1.40,1.40,1.40,1.40
"20121012  14:06:00",1.40,1.40,1.40,1.40
"20121012  14:07:00",1.40,1.40,1.40,1.40
"20121012  14:08:00",1.40,1.40,1.40,1.40
"20121012  14:09:00",1.55,1.55,1.55,1.55
"20121012  14:10:00",1.30,1.30,1.30,1.30
"20121012  14:11:00",1.25,1.35,1.25,1.35
"20121012  14:12:00",1.25,1.25,1.15,1.15
"20121012  14:13:00",1.15,1.20,0.95,0.95
"20121012  14:14:00",0.90,0.90,0.90,0.90
"20121012  14:15:00",1.00,1.00,1.00,1.00
"20121012  14:16:00",1.10,1.20,0.95,0.95
"20121012  14:17:00",1.00,1.00,1.00,1.00
"20121012  14:18:00",0.95,0.95,0.95,0.95
"20121012  14:19:00",0.95,0.95,0.90,0.95
"20121012  14:20:00",1.05,1.10,1.00,1.10
"20121012  14:21:00",1.00,1.00,0.95,0.95
"20121012  14:22:00",0.95,0.95,0.90,0.90
"20121012  14:23:00",0.95,0.95,0.70,0.95
"20121012  14:24:00",0.85,0.95,0.85,0.95
"20121012  14:25:00",0.95,0.95,0.95,0.95
"20121012  14:26:00",0.95,1.00,0.90,0.90
"20121012  14:27:00",0.85,0.90,0.70,0.90
"20121012  14:28:00",0.80,0.80,0.80,0.80
"20121012  14:29:00",0.85,1.55,0.80,0.80
"20121012  14:30:00",0.80,0.90,0.80,0.90
"20121012  14:31:00",0.90,1.00,0.90,1.00
"20121012  14:32:00",1.00,1.00,0.85,0.85
"20121012  14:33:00",0.85,0.90,0.75,0.80
"20121012  14:34:00",0.75,0.75,0.55,0.55
"20121012  14:35:00",0.55,0.55,0.55,0.55
"20121012  14:36:00",0.55,0.60,0.50,0.60
"20121012  14:37:00",0.60,0.60,0.50,0.50
"20121012  14:38:00",0.60,0.60,0.60,0.60
"20121012  14:39:00",0.60,0.65,0.60,0.60
"20121012  14:40:00",0.70,0.70,0.70,0.70
"20121012  14:41:00",0.65,0.65,0.65,0.65
"20121012  14:42:00",0.65,0.65,0.65,0.65
"20121012  14:43:00",0.70,0.70,0.65,0.65
"20121012  14:44:00",0.65,0.80,0.65,0.80
"20121012  14:45:00",0.80,0.85,0.80,0.85
"20121012  14:46:00",0.85,0.85,0.65,0.65
"20121012  14:47:00",0.70,0.80,0.50,0.50
"20121012  14:48:00",0.55,0.55,0.50,0.50
"20121012  14:49:00",0.50,0.65,0.50,0.65
"20121012  14:50:00",0.65,0.70,0.60,0.60
"20121012  14:51:00",0.60,0.60,0.55,0.55
"20121012  14:52:00",0.55,0.55,0.30,0.40
"20121012  14:53:00",0.35,0.55,0.35,0.50
"20121012  14:54:00",0.60,0.60,0.60,0.60
"20121012  14:55:00",0.60,0.60,0.60,0.60
"20121012  14:56:00",0.60,0.60,0.60,0.60
"20121012  14:57:00",0.60,0.85,0.60,0.85
"20121012  14:58:00",0.85,0.85,0.85,0.85
"20121012  14:59:00",0.75,0.75,0.75,0.75
"20121012  15:00:00",0.65,0.65,0.65,0.65
"20121012  15:01:00",0.60,0.90,0.60,0.90
"20121012  15:02:00",0.90,1.00,0.85,0.85
"20121012  15:03:00",0.80,1.00,0.80,1.00
"20121012  15:04:00",1.00,1.10,0.90,0.95
"20121012  15:05:00",1.10,1.90,1.00,1.75
"20121012  15:06:00",1.70,1.85,1.05,1.05
"20121012  15:07:00",1.60,2.15,1.60,1.90
"20121012  15:08:00",1.75,1.85,1.25,1.30
"20121012  15:09:00",1.20,2.35,1.20,2.10
"20121012  15:10:00",1.35,1.40,1.35,1.40
"20121012  15:11:00",1.40,1.90,1.40,1.90
"20121012  15:12:00",2.00,2.50,2.00,2.50
"20121012  15:13:00",2.40,2.70,2.20,2.50
"20121012  15:14:00",2.60,3.45,2.60,3.05
"20121012  15:15:00",3.10,3.20,2.45,2.80
"20121012  15:16:00",2.50,2.75,2.50,2.75
"20121012  15:17:00",2.35,2.65,2.20,2.50
"20121012  15:18:00",2.50,2.50,1.70,1.90
"20121012  15:19:00",1.85,2.35,1.85,2.35
"20121012  15:20:00",2.75,2.80,2.30,2.80
"20121012  15:21:00",2.50,2.50,2.40,2.50
"20121012  15:22:00",2.20,2.50,2.05,2.50
"20121012  15:23:00",2.70,3.10,2.60,2.90
"20121012  15:24:00",3.00,3.80,2.95,3.80
"20121012  15:25:00",3.50,3.60,3.20,3.25
"20121012  15:26:00",3.30,3.60,3.10,3.55
"20121012  15:27:00",3.45,4.20,3.45,3.85
"20121012  15:28:00",4.00,4.10,3.50,3.50
"20121012  15:29:00",3.40,3.80,3.40,3.65
"20121012  15:30:00",3.50,3.50,3.25,3.25
"20121012  15:31:00",3.10,3.50,3.10,3.50
"20121012  15:32:00",3.60,4.10,3.60,4.10
"20121012  15:33:00",4.10,4.35,3.90,4.35
"20121012  15:34:00",4.40,4.40,4.20,4.20
"20121012  15:35:00",4.10,4.40,4.10,4.35
"20121012  15:36:00",4.40,4.80,4.30,4.30
"20121012  15:37:00",4.60,4.80,4.30,4.70
"20121012  15:38:00",4.70,5.00,4.60,4.60
"20121012  15:39:00",5.05,5.10,4.80,5.00
"20121012  15:40:00",5.10,5.50,5.00,5.50
"20121012  15:41:00",5.50,5.80,5.35,5.70
"20121012  15:42:00",5.70,5.70,5.45,5.70
"20121012  15:43:00",6.00,6.00,5.40,5.40
"20121012  15:44:00",5.45,5.50,4.90,5.00
"20121012  15:45:00",5.10,5.30,4.30,5.30
"20121012  15:46:00",5.50,5.50,4.95,4.95
"20121012  15:47:00",5.05,5.70,4.80,5.45
"20121012  15:48:00",5.80,5.80,5.80,5.80
"20121012  15:49:00",5.80,5.80,5.00,5.25
"20121012  15:50:00",5.20,5.40,5.00,5.40
"20121012  15:51:00",4.90,5.10,4.85,5.10
"20121012  15:52:00",5.10,5.10,5.00,5.00
"20121012  15:53:00",5.10,5.10,5.10,5.10
"20121012  15:54:00",5.40,5.60,5.20,5.20
"20121012  15:55:00",5.20,5.40,5.00,5.40
"20121012  15:56:00",4.95,4.95,4.95,4.95
"20121012  15:57:00",4.90,5.10,4.90,5.00
"20121012  15:58:00",5.00,5.00,5.00,5.00
"20121012  15:59:00",5.15,5.50,5.15,5.20
