date,open,high,low,close
"20121012  11:03:00",4.85,4.90,4.75,4.81
"20121012  11:04:00",5.00,5.00,4.50,4.70
"20121012  11:05:00",4.50,4.90,4.25,4.54
"20121012  11:06:00",4.65,5.00,4.65,4.85
"20121012  11:07:00",4.95,5.00,4.85,4.90
"20121012  11:08:00",4.55,4.70,4.55,4.70
"20121012  11:09:00",4.55,4.60,4.50,4.50
"20121012  11:10:00",4.40,4.40,3.35,3.55
"20121012  11:11:00",3.60,3.75,3.40,3.50
"20121012  11:12:00",3.50,3.75,3.45,3.59
"20121012  11:13:00",3.50,3.50,2.49,2.50
"20121012  11:14:00",2.63,2.63,2.14,2.21
"20121012  11:15:00",2.20,2.24,2.01,2.15
"20121012  11:16:00",2.16,3.15,2.16,2.55
"20121012  11:17:00",2.50,3.35,2.40,3.00
"20121012  11:18:00",3.00,3.25,2.95,3.20
"20121012  11:19:00",3.10,3.15,2.94,3.05
"20121012  11:20:00",3.10,3.14,3.00,3.00
"20121012  11:21:00",2.74,3.12,2.69,3.00
"20121012  11:22:00",3.00,3.20,3.00,3.15
"20121012  11:23:00",3.25,3.45,3.05,3.05
"20121012  11:24:00",3.15,3.45,3.05,3.40
"20121012  11:25:00",3.10,3.40,3.05,3.40
"20121012  11:26:00",3.30,3.40,3.30,3.30
"20121012  11:27:00",3.34,3.34,3.00,3.10
"20121012  11:28:00",3.10,3.10,2.90,2.95
"20121012  11:29:00",2.80,2.89,2.77,2.89
"20121012  11:30:00",2.80,2.86,2.50,2.51
"20121012  11:31:00",2.39,2.46,1.91,2.00
"20121012  11:32:00",2.00,2.38,2.00,2.23
"20121012  11:33:00",2.22,2.79,2.22,2.79
"20121012  11:34:00",2.80,2.85,2.34,2.42
"20121012  11:35:00",2.30,2.41,2.29,2.41
"20121012  11:36:00",2.55,2.74,2.55,2.66
"20121012  11:37:00",2.74,2.75,2.57,2.75
"20121012  11:38:00",2.75,2.91,2.68,2.91
"20121012  11:39:00",2.95,3.20,2.95,3.00
"20121012  11:40:00",3.03,3.10,2.91,2.91
"20121012  11:41:00",3.00,3.00,2.51,2.65
"20121012  11:42:00",2.57,2.61,2.29,2.61
"20121012  11:43:00",2.50,2.55,2.47,2.55
"20121012  11:44:00",2.65,2.80,2.59,2.70
"20121012  11:45:00",2.64,2.64,2.47,2.62
"20121012  11:46:00",2.82,2.88,2.82,2.85
"20121012  11:47:00",2.88,3.05,2.77,2.93
"20121012  11:48:00",2.82,2.95,2.82,2.89
"20121012  11:49:00",2.82,3.00,2.80,3.00
"20121012  11:50:00",2.80,2.87,2.61,2.61
"20121012  11:51:00",2.73,2.98,2.72,2.90
"20121012  11:52:00",2.86,3.30,2.86,3.30
"20121012  11:53:00",3.20,3.51,3.20,3.50
"20121012  11:54:00",3.50,3.70,3.40,3.55
"20121012  11:55:00",3.50,3.90,3.50,3.80
"20121012  11:56:00",3.70,4.00,3.56,4.00
"20121012  11:57:00",3.75,3.95,3.65,3.65
"20121012  11:58:00",3.45,3.60,3.45,3.60
"20121012  11:59:00",3.32,3.50,3.32,3.45
"20121012  12:00:00",3.35,3.35,3.10,3.25
"20121012  12:01:00",3.15,3.62,3.15,3.60
"20121012  12:02:00",3.62,3.90,3.53,3.80
"20121012  12:03:00",3.90,4.10,3.80,4.10
"20121012  12:04:00",4.20,4.20,3.75,3.75
"20121012  12:05:00",3.71,3.80,3.69,3.80
"20121012  12:06:00",3.90,3.90,3.75,3.75
"20121012  12:07:00",3.95,4.10,3.90,4.10
"20121012  12:08:00",4.20,4.20,3.90,4.00
"20121012  12:09:00",4.00,4.00,3.85,3.85
"20121012  12:10:00",3.85,3.85,3.85,3.85
"20121012  12:11:00",4.05,4.10,3.95,3.95
"20121012  12:12:00",3.79,3.79,3.40,3.60
"20121012  12:13:00",3.60,3.80,3.60,3.80
"20121012  12:14:00",3.60,3.60,3.60,3.60
"20121012  12:15:00",3.60,3.65,3.10,3.35
"20121012  12:16:00",3.40,3.55,3.30,3.30
"20121012  12:17:00",3.30,3.30,2.91,2.95
"20121012  12:18:00",3.15,3.21,3.12,3.20
"20121012  12:19:00",3.20,3.20,2.90,2.92
"20121012  12:20:00",3.05,3.35,3.05,3.05
"20121012  12:21:00",3.05,3.34,3.00,3.34
"20121012  12:22:00",3.25,3.25,3.25,3.25
"20121012  12:23:00",3.20,3.20,3.10,3.10
"20121012  12:24:00",3.00,3.00,2.85,2.85
"20121012  12:25:00",3.00,3.00,2.91,2.91
"20121012  12:26:00",2.92,2.98,2.75,2.80
"20121012  12:27:00",2.80,2.86,2.67,2.71
"20121012  12:28:00",2.75,2.81,2.75,2.81
"20121012  12:29:00",2.72,2.85,2.72,2.85
"20121012  12:30:00",2.88,3.05,2.88,3.05
"20121012  12:31:00",3.00,3.25,3.00,3.19
"20121012  12:32:00",3.20,3.20,3.15,3.15
"20121012  12:33:00",3.30,3.30,3.22,3.25
"20121012  12:34:00",3.30,3.50,3.29,3.30
"20121012  12:35:00",3.30,3.70,3.30,3.55
"20121012  12:36:00",3.70,3.70,3.55,3.55
"20121012  12:37:00",3.15,3.20,3.15,3.15
"20121012  12:38:00",3.20,3.20,3.10,3.12
"20121012  12:39:00",3.20,3.35,3.15,3.35
"20121012  12:40:00",3.20,3.20,3.10,3.10
"20121012  12:41:00",3.00,3.00,2.90,2.92
"20121012  12:42:00",2.96,2.96,2.94,2.94
"20121012  12:43:00",3.04,3.04,2.90,2.92
"20121012  12:44:00",3.02,3.10,3.02,3.10
"20121012  12:45:00",3.10,3.10,2.75,2.75
"20121012  12:46:00",2.75,2.75,2.71,2.71
"20121012  12:47:00",2.75,2.96,2.75,2.96
"20121012  12:48:00",2.85,2.86,2.30,2.30
"20121012  12:49:00",2.38,2.38,2.27,2.35
"20121012  12:50:00",2.32,2.32,1.80,1.83
"20121012  12:51:00",1.81,2.33,1.62,2.33
"20121012  12:52:00",2.05,2.23,2.00,2.18
"20121012  12:53:00",2.20,2.35,2.20,2.35
"20121012  12:54:00",2.30,2.30,2.06,2.09
"20121012  12:55:00",2.10,2.18,2.10,2.15
"20121012  12:56:00",2.15,2.30,2.15,2.21
"20121012  12:57:00",2.20,2.30,2.15,2.24
"20121012  12:58:00",2.25,2.30,2.12,2.15
"20121012  12:59:00",2.03,2.03,1.56,1.59
"20121012  13:00:00",1.53,1.65,0.51,0.90
"20121012  13:01:00",0.91,1.20,0.89,1.02
"20121012  13:02:00",1.09,1.18,1.00,1.09
"20121012  13:03:00",1.00,1.25,1.00,1.19
"20121012  13:04:00",1.20,1.48,1.17,1.36
"20121012  13:05:00",1.44,1.46,1.31,1.31
"20121012  13:06:00",1.28,1.46,1.20,1.38
"20121012  13:07:00",1.36,1.49,1.34,1.40
"20121012  13:08:00",1.37,1.50,1.37,1.50
"20121012  13:09:00",1.50,1.64,1.50,1.55
"20121012  13:10:00",1.55,1.55,1.20,1.21
"20121012  13:11:00",1.20,1.28,1.10,1.20
"20121012  13:12:00",1.16,1.17,1.02,1.03
"20121012  13:13:00",1.10,1.10,0.94,0.99
"20121012  13:14:00",1.00,1.05,0.90,0.95
"20121012  13:15:00",0.95,1.05,0.90,1.05
"20121012  13:16:00",1.05,1.16,1.00,1.16
"20121012  13:17:00",1.16,1.30,1.13,1.15
"20121012  13:18:00",1.14,1.25,1.10,1.25
"20121012  13:19:00",1.19,1.36,1.19,1.22
"20121012  13:20:00",1.19,1.34,1.19,1.29
"20121012  13:21:00",1.33,1.34,1.17,1.20
"20121012  13:22:00",1.14,1.15,1.00,1.04
"20121012  13:23:00",1.07,1.26,1.03,1.26
"20121012  13:24:00",1.26,1.35,1.12,1.12
"20121012  13:25:00",1.30,1.35,1.22,1.30
"20121012  13:26:00",1.34,1.37,1.17,1.22
"20121012  13:27:00",1.25,1.25,1.20,1.25
"20121012  13:28:00",1.29,1.30,1.17,1.20
"20121012  13:29:00",1.18,1.18,1.11,1.11
"20121012  13:30:00",1.20,1.20,1.03,1.07
"20121012  13:31:00",1.11,1.20,1.11,1.20
"20121012  13:32:00",1.25,1.58,1.25,1.41
"20121012  13:33:00",1.44,1.66,1.38,1.58
"20121012  13:34:00",1.53,1.60,1.49,1.55
"20121012  13:35:00",1.60,1.78,1.35,1.49
"20121012  13:36:00",1.40,1.58,1.35,1.58
"20121012  13:37:00",1.55,1.58,1.40,1.49
"20121012  13:38:00",1.42,1.46,1.17,1.17
"20121012  13:39:00",1.25,1.40,1.22,1.40
"20121012  13:40:00",1.43,1.55,1.27,1.38
"20121012  13:41:00",1.50,1.52,1.42,1.50
"20121012  13:42:00",1.47,1.52,1.26,1.26
"20121012  13:43:00",1.30,1.37,1.30,1.30
"20121012  13:44:00",1.25,1.25,0.98,1.13
"20121012  13:45:00",1.10,1.21,1.01,1.09
"20121012  13:46:00",1.00,1.07,0.90,1.01
"20121012  13:47:00",1.01,1.01,0.95,0.96
"20121012  13:48:00",1.01,1.18,0.92,1.10
"20121012  13:49:00",1.10,1.27,1.10,1.22
"20121012  13:50:00",1.25,1.40,1.20,1.35
"20121012  13:51:00",1.38,1.40,1.30,1.40
"20121012  13:52:00",1.30,1.38,1.26,1.26
"20121012  13:53:00",1.26,1.41,1.25,1.35
"20121012  13:54:00",1.35,1.47,1.35,1.37
"20121012  13:55:00",1.40,1.49,1.29,1.40
"20121012  13:56:00",1.45,1.52,1.40,1.52
"20121012  13:57:00",1.51,1.62,1.39,1.40
"20121012  13:58:00",1.40,1.48,1.30,1.30
"20121012  13:59:00",1.20,1.41,1.10,1.33
"20121012  14:00:00",2.43,2.43,1.35,1.40
"20121012  14:01:00",1.34,1.39,1.20,1.29
"20121012  14:02:00",1.20,1.24,1.18,1.18
"20121012  14:03:00",1.13,1.20,1.08,1.10
"20121012  14:04:00",1.05,1.39,1.05,1.32
"20121012  14:05:00",1.34,1.34,1.26,1.27
"20121012  14:06:00",1.20,1.20,1.00,1.06
"20121012  14:07:00",1.05,1.05,0.86,0.90
"20121012  14:08:00",0.90,1.10,0.89,1.10
"20121012  14:09:00",1.11,1.11,0.98,0.98
"20121012  14:10:00",1.00,1.13,1.00,1.13
"20121012  14:11:00",1.20,1.20,0.95,0.95
"20121012  14:12:00",0.90,0.98,0.81,0.93
"20121012  14:13:00",1.04,1.10,1.00,1.08
"20121012  14:14:00",1.15,1.16,1.05,1.05
"20121012  14:15:00",1.00,1.03,1.00,1.03
"20121012  14:16:00",1.05,1.15,1.05,1.15
"20121012  14:17:00",1.05,1.05,1.02,1.05
"20121012  14:18:00",1.07,1.10,1.01,1.10
"20121012  14:19:00",1.17,1.30,1.15,1.19
"20121012  14:20:00",1.17,1.20,1.17,1.20
"20121012  14:21:00",1.25,1.37,1.21,1.24
"20121012  14:22:00",1.23,1.35,1.20,1.35
"20121012  14:23:00",1.31,1.85,1.31,1.60
"20121012  14:24:00",1.55,1.69,1.50,1.52
"20121012  14:25:00",1.41,1.68,1.41,1.68
"20121012  14:26:00",1.60,1.95,1.60,1.89
"20121012  14:27:00",1.85,2.29,1.85,2.29
"20121012  14:28:00",2.23,2.50,2.23,2.50
"20121012  14:29:00",2.43,2.50,2.10,2.10
"20121012  14:30:00",2.25,2.40,1.98,1.98
"20121012  14:31:00",2.10,2.14,1.84,1.84
"20121012  14:32:00",1.74,1.84,1.60,1.69
"20121012  14:33:00",1.65,2.02,1.65,1.93
"20121012  14:34:00",1.96,2.21,1.95,2.21
"20121012  14:35:00",2.04,2.10,1.90,2.00
"20121012  14:36:00",1.99,1.99,1.80,1.88
"20121012  14:37:00",1.92,2.11,1.89,1.98
"20121012  14:38:00",1.98,2.00,1.85,1.95
"20121012  14:39:00",1.85,2.16,1.85,2.16
"20121012  14:40:00",2.16,2.21,1.65,1.65
"20121012  14:41:00",1.60,1.70,1.58,1.67
"20121012  14:42:00",1.55,1.62,1.46,1.50
"20121012  14:43:00",1.45,1.49,1.25,1.49
"20121012  14:44:00",1.42,1.63,1.40,1.63
"20121012  14:45:00",1.63,1.92,1.57,1.92
"20121012  14:46:00",1.97,2.00,1.50,1.60
"20121012  14:47:00",1.55,1.55,1.40,1.51
"20121012  14:48:00",1.50,1.50,1.25,1.40
"20121012  14:49:00",1.40,1.50,1.40,1.41
"20121012  14:50:00",1.37,1.50,1.27,1.41
"20121012  14:51:00",1.38,1.40,1.34,1.35
"20121012  14:52:00",1.40,1.50,1.40,1.50
"20121012  14:53:00",1.68,2.31,1.68,2.13
"20121012  14:54:00",2.09,2.09,1.87,1.87
"20121012  14:55:00",1.89,2.00,1.83,2.00
"20121012  14:56:00",1.94,2.10,1.94,2.04
"20121012  14:57:00",2.01,2.01,1.75,1.87
"20121012  14:58:00",1.90,1.90,1.75,1.88
"20121012  14:59:00",1.90,2.08,1.80,1.80
"20121012  15:00:00",1.80,1.80,1.59,1.68
"20121012  15:01:00",1.60,1.64,1.17,1.20
"20121012  15:02:00",1.20,1.35,1.12,1.34
"20121012  15:03:00",1.35,1.37,1.12,1.37
"20121012  15:04:00",1.20,1.29,1.05,1.13
"20121012  15:05:00",1.13,1.13,0.80,1.03
"20121012  15:06:00",1.01,1.01,0.88,0.94
"20121012  15:07:00",1.01,1.04,0.85,0.86
"20121012  15:08:00",0.99,1.11,0.93,1.11
"20121012  15:09:00",1.10,1.20,1.03,1.03
"20121012  15:10:00",1.05,1.12,0.90,0.90
"20121012  15:11:00",0.95,0.95,0.75,0.81
"20121012  15:12:00",0.84,0.87,0.70,0.72
"20121012  15:13:00",0.70,0.79,0.68,0.73
"20121012  15:14:00",0.76,0.82,0.66,0.71
"20121012  15:15:00",0.80,0.83,0.75,0.75
"20121012  15:16:00",0.81,0.93,0.80,0.85
"20121012  15:17:00",0.94,0.94,0.67,0.70
"20121012  15:18:00",0.65,0.95,0.64,0.93
"20121012  15:19:00",0.89,0.95,0.79,0.84
"20121012  15:20:00",0.83,0.83,0.67,0.83
"20121012  15:21:00",0.75,0.79,0.74,0.75
"20121012  15:22:00",0.75,0.80,0.71,0.74
"20121012  15:23:00",0.79,0.79,0.71,0.79
"20121012  15:24:00",0.71,0.71,0.59,0.60
"20121012  15:25:00",0.65,0.76,0.60,0.72
"20121012  15:26:00",0.66,0.75,0.60,0.72
"20121012  15:27:00",0.75,0.75,0.50,0.50
"20121012  15:28:00",0.54,0.66,0.54,0.59
"20121012  15:29:00",0.60,0.62,0.54,0.60
"20121012  15:30:00",0.64,0.65,0.55,0.55
"20121012  15:31:00",0.53,0.56,0.45,0.48
"20121012  15:32:00",0.45,0.50,0.33,0.33
"20121012  15:33:00",0.33,0.37,0.28,0.30
"20121012  15:34:00",0.31,0.40,0.31,0.35
"20121012  15:35:00",0.37,0.37,0.25,0.34
"20121012  15:36:00",0.35,0.42,0.31,0.42
"20121012  15:37:00",0.35,0.42,0.31,0.35
"20121012  15:38:00",0.35,0.47,0.34,0.47
"20121012  15:39:00",0.48,0.63,0.36,0.41
"20121012  15:40:00",0.40,0.50,0.35,0.50
"20121012  15:41:00",0.50,0.56,0.42,0.44
"20121012  15:42:00",0.42,0.53,0.42,0.53
"20121012  15:43:00",0.54,0.60,0.48,0.50
"20121012  15:44:00",0.48,0.66,0.48,0.65
"20121012  15:45:00",0.65,0.66,0.50,0.50
"20121012  15:46:00",0.50,0.59,0.40,0.41
"20121012  15:47:00",0.41,0.50,0.31,0.31
"20121012  15:48:00",0.41,0.41,0.25,0.33
"20121012  15:49:00",0.32,0.45,0.32,0.37
"20121012  15:50:00",0.33,0.40,0.32,0.40
"20121012  15:51:00",0.40,0.50,0.39,0.49
"20121012  15:52:00",0.45,0.45,0.26,0.30
"20121012  15:53:00",0.32,0.40,0.27,0.35
"20121012  15:54:00",0.37,0.39,0.25,0.30
"20121012  15:55:00",0.25,0.35,0.22,0.31
"20121012  15:56:00",0.31,0.35,0.25,0.30
"20121012  15:57:00",0.28,0.41,0.25,0.30
"20121012  15:58:00",0.30,0.35,0.25,0.25
"20121012  15:59:00",0.24,0.52,0.15,0.24
