date,open,high,low,close
"20121012  12:13:00",7.40,7.40,7.40,7.40
"20121012  12:14:00",7.40,7.40,7.40,7.40
"20121012  12:15:00",7.75,8.40,7.75,8.40
"20121012  12:16:00",8.40,8.40,8.40,8.40
"20121012  12:17:00",8.32,8.50,8.32,8.40
"20121012  12:18:00",8.30,8.30,8.25,8.25
"20121012  12:19:00",8.40,8.40,8.40,8.40
"20121012  12:20:00",8.40,8.40,8.25,8.25
"20121012  12:21:00",8.13,8.13,8.10,8.11
"20121012  12:22:00",8.15,8.15,8.15,8.15
"20121012  12:23:00",8.15,8.15,8.15,8.15
"20121012  12:24:00",8.45,8.45,8.45,8.45
"20121012  12:25:00",8.45,8.45,8.45,8.45
"20121012  12:26:00",8.79,8.79,8.70,8.70
"20121012  12:27:00",8.73,8.73,8.73,8.73
"20121012  12:28:00",8.73,8.73,8.73,8.73
"20121012  12:29:00",8.70,8.70,8.70,8.70
"20121012  12:30:00",8.47,8.47,8.47,8.47
"20121012  12:31:00",8.30,8.30,7.95,7.95
"20121012  12:32:00",7.95,7.95,7.95,7.95
"20121012  12:33:00",8.10,8.10,8.10,8.10
"20121012  12:34:00",8.00,8.00,8.00,8.00
"20121012  12:35:00",8.00,8.00,8.00,8.00
"20121012  12:36:00",7.60,7.65,7.60,7.65
"20121012  12:37:00",7.90,8.10,7.90,8.10
"20121012  12:38:00",8.10,8.10,8.10,8.10
"20121012  12:39:00",8.10,8.10,8.10,8.10
"20121012  12:40:00",8.10,8.40,8.10,8.40
"20121012  12:41:00",8.40,8.50,8.40,8.50
"20121012  12:42:00",8.35,8.35,8.25,8.25
"20121012  12:43:00",8.50,8.55,8.50,8.55
"20121012  12:44:00",8.55,8.55,8.55,8.55
"20121012  12:45:00",8.40,8.65,8.35,8.65
"20121012  12:46:00",8.77,8.77,8.77,8.77
"20121012  12:47:00",8.70,8.75,8.45,8.45
"20121012  12:48:00",9.00,9.00,9.00,9.00
"20121012  12:49:00",9.25,9.50,9.25,9.50
"20121012  12:50:00",9.45,9.80,9.36,9.80
"20121012  12:51:00",10.00,10.20,10.00,10.00
"20121012  12:52:00",10.00,10.00,10.00,10.00
"20121012  12:53:00",9.50,9.50,9.26,9.26
"20121012  12:54:00",9.26,9.26,9.26,9.26
"20121012  12:55:00",9.26,9.26,9.26,9.26
"20121012  12:56:00",9.26,9.26,9.26,9.26
"20121012  12:57:00",9.26,9.26,9.26,9.26
"20121012  12:58:00",9.50,9.50,9.50,9.50
"20121012  12:59:00",9.67,10.15,9.67,10.10
"20121012  13:00:00",10.60,12.00,10.44,12.00
"20121012  13:01:00",12.00,12.00,11.11,11.60
"20121012  13:02:00",11.65,11.73,11.55,11.73
"20121012  13:03:00",11.73,11.73,11.73,11.73
"20121012  13:04:00",11.00,11.00,11.00,11.00
"20121012  13:05:00",11.25,11.25,11.25,11.25
"20121012  13:06:00",11.25,11.25,11.25,11.25
"20121012  13:07:00",10.95,10.95,10.95,10.95
"20121012  13:08:00",11.10,11.10,11.10,11.10
"20121012  13:09:00",10.80,10.80,10.80,10.80
"20121012  13:10:00",11.00,11.80,11.00,11.80
"20121012  13:11:00",11.80,11.80,11.75,11.75
"20121012  13:12:00",12.10,12.10,12.00,12.00
"20121012  13:13:00",12.15,12.50,12.15,12.35
"20121012  13:14:00",12.25,12.25,12.25,12.25
"20121012  13:15:00",12.20,12.42,12.20,12.42
"20121012  13:16:00",11.35,11.79,11.35,11.79
"20121012  13:17:00",11.66,11.66,11.66,11.66
"20121012  13:18:00",11.62,11.62,11.50,11.50
"20121012  13:19:00",11.50,11.50,11.50,11.50
"20121012  13:20:00",11.50,11.50,11.50,11.50
"20121012  13:21:00",11.50,11.50,11.50,11.50
"20121012  13:22:00",11.50,11.50,11.50,11.50
"20121012  13:23:00",12.07,12.07,11.52,11.52
"20121012  13:24:00",11.42,11.42,11.30,11.30
"20121012  13:25:00",11.30,11.30,11.30,11.30
"20121012  13:26:00",11.30,11.30,11.30,11.30
"20121012  13:27:00",11.40,11.50,11.40,11.50
"20121012  13:28:00",11.50,11.50,11.30,11.35
"20121012  13:29:00",11.43,11.43,11.43,11.43
"20121012  13:30:00",11.44,11.44,11.44,11.44
"20121012  13:31:00",11.30,11.30,11.00,11.00
"20121012  13:32:00",11.00,11.00,10.22,10.22
"20121012  13:33:00",10.30,10.30,9.85,9.85
"20121012  13:34:00",9.85,9.85,9.85,9.85
"20121012  13:35:00",9.85,10.00,9.85,10.00
"20121012  13:36:00",10.38,10.38,10.23,10.25
"20121012  13:37:00",9.94,10.10,9.94,10.10
"20121012  13:38:00",10.15,10.25,10.15,10.25
"20121012  13:39:00",10.25,10.35,10.25,10.25
"20121012  13:40:00",10.15,10.15,10.15,10.15
"20121012  13:41:00",10.10,10.10,10.05,10.05
"20121012  13:42:00",10.40,10.40,10.40,10.40
"20121012  13:43:00",10.58,10.63,10.39,10.39
"20121012  13:44:00",10.90,11.00,10.90,10.95
"20121012  13:45:00",11.29,11.45,11.00,11.00
"20121012  13:46:00",11.77,11.77,11.70,11.70
"20121012  13:47:00",11.53,11.56,11.53,11.56
"20121012  13:48:00",11.55,11.55,11.55,11.55
"20121012  13:49:00",11.55,11.55,11.55,11.55
"20121012  13:50:00",10.70,11.05,10.65,10.65
"20121012  13:51:00",10.65,10.65,10.65,10.65
"20121012  13:52:00",10.62,10.62,10.62,10.62
"20121012  13:53:00",10.62,10.62,10.62,10.62
"20121012  13:54:00",10.35,10.39,10.25,10.35
"20121012  13:55:00",10.37,10.55,10.21,10.55
"20121012  13:56:00",10.30,10.34,10.05,10.05
"20121012  13:57:00",10.01,10.25,10.01,10.25
"20121012  13:58:00",10.20,10.40,10.20,10.40
"20121012  13:59:00",10.51,10.51,10.51,10.51
"20121012  14:00:00",10.55,10.55,10.55,10.55
"20121012  14:01:00",10.35,10.42,10.35,10.42
"20121012  14:02:00",10.42,10.42,10.42,10.42
"20121012  14:03:00",10.95,11.10,10.87,10.95
"20121012  14:04:00",10.95,10.95,10.44,10.44
"20121012  14:05:00",10.35,10.45,10.35,10.35
"20121012  14:06:00",10.85,10.85,10.85,10.85
"20121012  14:07:00",10.85,10.85,10.85,10.85
"20121012  14:08:00",11.00,11.00,11.00,11.00
"20121012  14:09:00",11.00,11.00,11.00,11.00
"20121012  14:10:00",11.00,11.00,10.96,10.96
"20121012  14:11:00",10.60,10.60,10.60,10.60
"20121012  14:12:00",11.21,11.29,11.21,11.29
"20121012  14:13:00",11.29,11.29,11.29,11.29
"20121012  14:14:00",10.40,10.40,10.40,10.40
"20121012  14:15:00",10.40,10.40,10.40,10.40
"20121012  14:16:00",10.55,10.55,10.55,10.55
"20121012  14:17:00",10.75,10.75,10.75,10.75
"20121012  14:18:00",10.77,10.77,10.77,10.77
"20121012  14:19:00",10.35,10.48,10.35,10.40
"20121012  14:20:00",10.40,10.40,10.40,10.40
"20121012  14:21:00",10.37,10.51,10.25,10.25
"20121012  14:22:00",10.40,10.40,10.20,10.26
"20121012  14:23:00",10.00,10.00,9.30,9.35
"20121012  14:24:00",9.35,9.40,9.35,9.40
"20121012  14:25:00",9.65,9.67,9.65,9.67
"20121012  14:26:00",9.35,9.35,9.25,9.25
"20121012  14:27:00",9.00,9.00,8.75,8.80
"20121012  14:28:00",8.52,8.52,8.15,8.15
"20121012  14:29:00",8.15,8.65,8.15,8.60
"20121012  14:30:00",8.35,8.75,8.35,8.75
"20121012  14:31:00",8.80,8.80,8.80,8.80
"20121012  14:32:00",9.00,9.30,9.00,9.30
"20121012  14:33:00",9.15,9.15,8.80,8.80
"20121012  14:34:00",8.60,8.70,8.50,8.50
"20121012  14:35:00",8.50,8.50,8.50,8.50
"20121012  14:36:00",8.50,8.50,8.50,8.50
"20121012  14:37:00",8.70,8.75,8.50,8.75
"20121012  14:38:00",8.95,9.00,8.90,9.00
"20121012  14:39:00",8.80,8.80,8.19,8.19
"20121012  14:40:00",9.00,9.00,8.90,8.90
"20121012  14:41:00",9.66,9.66,9.20,9.35
"20121012  14:42:00",9.50,9.50,9.50,9.50
"20121012  14:43:00",9.50,9.50,9.45,9.45
"20121012  14:44:00",9.30,9.30,9.30,9.30
"20121012  14:45:00",9.30,9.30,9.30,9.30
"20121012  14:46:00",8.70,8.70,8.70,8.70
"20121012  14:47:00",8.70,8.70,8.70,8.70
"20121012  14:48:00",9.45,9.70,9.45,9.70
"20121012  14:49:00",9.46,9.46,9.30,9.43
"20121012  14:50:00",9.60,9.75,9.50,9.50
"20121012  14:51:00",9.50,9.50,9.50,9.50
"20121012  14:52:00",9.42,9.42,9.42,9.42
"20121012  14:53:00",9.00,9.00,8.35,8.35
"20121012  14:54:00",8.35,8.35,8.35,8.35
"20121012  14:55:00",8.35,8.35,8.35,8.35
"20121012  14:56:00",8.60,8.60,8.50,8.50
"20121012  14:57:00",8.35,8.70,8.35,8.70
"20121012  14:58:00",8.70,8.70,8.70,8.70
"20121012  14:59:00",8.60,8.74,8.45,8.70
"20121012  15:00:00",8.70,8.70,8.70,8.70
"20121012  15:01:00",9.32,9.60,9.32,9.60
"20121012  15:02:00",9.59,9.59,9.40,9.40
"20121012  15:03:00",9.45,9.45,9.30,9.30
"20121012  15:04:00",9.60,9.75,9.60,9.63
"20121012  15:05:00",10.15,10.15,10.00,10.00
"20121012  15:06:00",10.06,10.20,10.05,10.05
"20121012  15:07:00",10.23,10.23,10.23,10.23
"20121012  15:08:00",10.23,10.23,10.23,10.23
"20121012  15:09:00",9.63,9.75,9.63,9.75
"20121012  15:10:00",9.86,10.00,9.80,10.00
"20121012  15:11:00",10.00,10.05,10.00,10.05
"20121012  15:12:00",10.25,10.31,10.25,10.31
"20121012  15:13:00",10.45,10.65,10.29,10.29
"20121012  15:14:00",10.29,10.29,10.29,10.29
"20121012  15:15:00",10.29,10.29,10.29,10.29
"20121012  15:16:00",10.10,10.10,10.00,10.00
"20121012  15:17:00",10.00,10.70,10.00,10.44
"20121012  15:18:00",10.39,10.39,10.39,10.39
"20121012  15:19:00",10.15,10.15,10.15,10.15
"20121012  15:20:00",10.15,10.15,10.15,10.15
"20121012  15:21:00",10.15,10.15,10.15,10.15
"20121012  15:22:00",10.01,10.01,10.00,10.00
"20121012  15:23:00",10.11,10.11,10.11,10.11
"20121012  15:24:00",10.11,10.11,10.11,10.11
"20121012  15:25:00",10.21,10.25,10.21,10.25
"20121012  15:26:00",10.25,10.25,10.25,10.25
"20121012  15:27:00",10.30,10.55,10.30,10.55
"20121012  15:28:00",10.46,10.46,10.32,10.40
"20121012  15:29:00",10.37,10.37,10.37,10.37
"20121012  15:30:00",10.40,10.40,10.40,10.40
"20121012  15:31:00",10.60,10.60,10.60,10.60
"20121012  15:32:00",11.00,11.00,10.85,10.85
"20121012  15:33:00",11.00,11.20,10.99,11.20
"20121012  15:34:00",11.20,11.20,11.20,11.20
"20121012  15:35:00",11.20,11.20,11.20,11.20
"20121012  15:36:00",10.90,11.00,10.90,11.00
"20121012  15:37:00",10.93,11.00,10.75,10.75
"20121012  15:38:00",10.76,10.76,10.76,10.76
"20121012  15:39:00",10.62,10.80,10.50,10.80
"20121012  15:40:00",10.72,10.72,10.45,10.45
"20121012  15:41:00",10.49,10.49,10.30,10.45
"20121012  15:42:00",10.50,10.50,10.20,10.20
"20121012  15:43:00",10.07,10.10,9.91,10.10
"20121012  15:44:00",10.00,10.00,9.75,9.75
"20121012  15:45:00",9.75,10.00,9.71,9.90
"20121012  15:46:00",10.15,10.15,10.00,10.05
"20121012  15:47:00",10.00,10.45,10.00,10.45
"20121012  15:48:00",10.55,10.55,10.40,10.40
"20121012  15:49:00",10.30,10.30,10.30,10.30
"20121012  15:50:00",10.10,10.25,10.10,10.19
"20121012  15:51:00",10.00,10.15,10.00,10.15
"20121012  15:52:00",10.25,10.25,10.25,10.25
"20121012  15:53:00",10.05,10.20,10.05,10.10
"20121012  15:54:00",10.30,10.35,10.20,10.25
"20121012  15:55:00",10.20,10.23,10.15,10.21
"20121012  15:56:00",10.00,10.10,10.00,10.10
"20121012  15:57:00",10.00,10.00,9.95,9.95
"20121012  15:58:00",10.20,10.20,10.08,10.08
"20121012  15:59:00",10.14,10.25,10.10,10.20
