date,open,high,low,close
"20121012  10:40:00",15.00,15.15,14.80,15.00
"20121012  10:41:00",15.00,15.00,15.00,15.00
"20121012  10:42:00",15.30,15.35,15.30,15.35
"20121012  10:43:00",14.60,14.60,14.40,14.50
"20121012  10:44:00",14.50,14.85,14.50,14.70
"20121012  10:45:00",14.70,14.70,14.60,14.60
"20121012  10:46:00",14.45,14.45,14.45,14.45
"20121012  10:47:00",14.90,14.90,14.55,14.55
"20121012  10:48:00",14.55,14.55,14.55,14.55
"20121012  10:49:00",14.55,14.55,14.55,14.55
"20121012  10:50:00",14.55,14.55,14.55,14.55
"20121012  10:51:00",14.40,14.40,14.15,14.15
"20121012  10:52:00",13.69,13.69,13.69,13.69
"20121012  10:53:00",13.96,13.96,13.96,13.96
"20121012  10:54:00",13.65,13.80,13.65,13.80
"20121012  10:55:00",13.80,13.80,13.80,13.80
"20121012  10:56:00",13.80,13.80,13.80,13.80
"20121012  10:57:00",14.90,14.90,14.90,14.90
"20121012  10:58:00",15.05,15.05,14.95,14.95
"20121012  10:59:00",14.60,14.60,14.60,14.60
"20121012  11:00:00",14.60,14.60,14.60,14.60
"20121012  11:01:00",14.00,14.00,13.90,13.90
"20121012  11:02:00",13.90,13.90,13.90,13.90
"20121012  11:03:00",14.00,14.00,13.85,14.00
"20121012  11:04:00",14.00,14.00,13.65,13.65
"20121012  11:05:00",13.20,13.20,13.20,13.20
"20121012  11:06:00",13.60,13.60,13.60,13.60
"20121012  11:07:00",13.75,13.75,13.55,13.55
"20121012  11:08:00",13.55,13.55,13.55,13.55
"20121012  11:09:00",13.75,13.75,13.75,13.75
"20121012  11:10:00",12.80,12.80,12.80,12.80
"20121012  11:11:00",12.20,12.55,11.75,12.00
"20121012  11:12:00",12.50,12.50,12.50,12.50
"20121012  11:13:00",12.00,12.00,10.80,10.80
"20121012  11:14:00",10.80,10.80,10.40,10.40
"20121012  11:15:00",10.40,10.40,10.00,10.00
"20121012  11:16:00",10.30,10.80,10.30,10.80
"20121012  11:17:00",11.30,11.30,11.30,11.30
"20121012  11:18:00",11.30,11.30,11.30,11.30
"20121012  11:19:00",11.30,11.30,11.30,11.30
"20121012  11:20:00",11.45,11.50,11.45,11.50
"20121012  11:21:00",10.80,11.12,10.75,11.12
"20121012  11:22:00",11.12,11.12,11.12,11.12
"20121012  11:23:00",11.74,12.00,11.50,11.50
"20121012  11:24:00",11.50,11.70,11.50,11.70
"20121012  11:25:00",11.70,11.70,11.70,11.70
"20121012  11:26:00",11.70,11.70,11.70,11.70
"20121012  11:27:00",12.00,12.00,12.00,12.00
"20121012  11:28:00",12.00,12.00,12.00,12.00
"20121012  11:29:00",12.00,12.00,12.00,12.00
"20121012  11:30:00",11.04,11.04,10.70,10.70
"20121012  11:31:00",10.25,10.25,9.80,9.80
"20121012  11:32:00",9.95,10.24,9.95,10.24
"20121012  11:33:00",10.24,10.24,10.24,10.24
"20121012  11:34:00",10.24,10.24,10.24,10.24
"20121012  11:35:00",10.24,10.24,10.24,10.24
"20121012  11:36:00",10.90,10.90,10.90,10.90
"20121012  11:37:00",11.10,11.10,11.10,11.10
"20121012  11:38:00",11.10,11.10,11.10,11.10
"20121012  11:39:00",11.50,11.50,11.50,11.50
"20121012  11:40:00",11.50,11.50,11.50,11.50
"20121012  11:41:00",11.50,11.50,11.50,11.50
"20121012  11:42:00",10.65,10.65,10.65,10.65
"20121012  11:43:00",10.65,10.65,10.65,10.65
"20121012  11:44:00",11.00,11.00,11.00,11.00
"20121012  11:45:00",11.00,11.00,11.00,11.00
"20121012  11:46:00",11.00,11.00,11.00,11.00
"20121012  11:47:00",11.36,11.50,11.30,11.30
"20121012  11:48:00",11.30,11.30,11.30,11.30
"20121012  11:49:00",11.30,11.30,11.30,11.30
"20121012  11:50:00",11.30,11.30,11.30,11.30
"20121012  11:51:00",11.30,11.30,11.30,11.30
"20121012  11:52:00",12.00,12.00,11.90,11.90
"20121012  11:53:00",12.00,12.35,12.00,12.35
"20121012  11:54:00",12.35,12.35,12.35,12.35
"20121012  11:55:00",12.75,13.00,12.75,13.00
"20121012  11:56:00",12.80,13.00,12.80,13.00
"20121012  11:57:00",13.00,13.00,13.00,13.00
"20121012  11:58:00",12.35,12.35,12.35,12.35
"20121012  11:59:00",12.35,12.35,12.35,12.35
"20121012  12:00:00",12.05,12.30,11.80,12.30
"20121012  12:01:00",12.30,12.30,12.30,12.30
"20121012  12:02:00",12.75,12.85,12.75,12.85
"20121012  12:03:00",12.90,12.90,12.90,12.90
"20121012  12:04:00",13.00,13.00,13.00,13.00
"20121012  12:05:00",13.00,13.00,13.00,13.00
"20121012  12:06:00",13.00,13.00,13.00,13.00
"20121012  12:07:00",13.00,13.25,13.00,13.25
"20121012  12:08:00",13.25,13.25,13.25,13.25
"20121012  12:09:00",13.15,13.15,12.70,12.70
"20121012  12:10:00",12.70,12.70,12.70,12.70
"20121012  12:11:00",12.70,12.70,12.70,12.70
"20121012  12:12:00",12.67,12.67,12.67,12.67
"20121012  12:13:00",12.80,12.80,12.80,12.80
"20121012  12:14:00",12.80,12.80,12.80,12.80
"20121012  12:15:00",12.43,12.43,12.24,12.24
"20121012  12:16:00",12.24,12.24,12.24,12.24
"20121012  12:17:00",12.24,12.24,12.24,12.24
"20121012  12:18:00",11.90,11.90,11.90,11.90
"20121012  12:19:00",11.90,11.90,11.90,11.90
"20121012  12:20:00",11.90,11.90,11.90,11.90
"20121012  12:21:00",11.90,11.90,11.90,11.90
"20121012  12:22:00",12.10,12.10,12.10,12.10
"20121012  12:23:00",12.10,12.10,12.10,12.10
"20121012  12:24:00",12.10,12.10,12.10,12.10
"20121012  12:25:00",12.10,12.10,12.10,12.10
"20121012  12:26:00",11.30,11.30,11.30,11.30
"20121012  12:27:00",11.30,11.30,11.30,11.30
"20121012  12:28:00",11.49,11.49,11.49,11.49
"20121012  12:29:00",11.49,11.49,11.49,11.49
"20121012  12:30:00",11.85,11.85,11.85,11.85
"20121012  12:31:00",12.00,12.00,12.00,12.00
"20121012  12:32:00",12.00,12.00,12.00,12.00
"20121012  12:33:00",12.00,12.00,12.00,12.00
"20121012  12:34:00",12.00,12.00,12.00,12.00
"20121012  12:35:00",12.00,12.00,12.00,12.00
"20121012  12:36:00",12.81,12.81,12.60,12.60
"20121012  12:37:00",12.25,12.25,12.25,12.25
"20121012  12:38:00",12.25,12.25,12.25,12.25
"20121012  12:39:00",12.25,12.25,12.25,12.25
"20121012  12:40:00",12.00,12.00,12.00,12.00
"20121012  12:41:00",11.60,11.60,11.60,11.60
"20121012  12:42:00",11.60,11.60,11.60,11.60
"20121012  12:43:00",11.60,11.60,11.60,11.60
"20121012  12:44:00",11.60,11.60,11.60,11.60
"20121012  12:45:00",11.60,11.60,11.60,11.60
"20121012  12:46:00",11.60,11.60,11.60,11.60
"20121012  12:47:00",11.60,11.60,11.60,11.60
"20121012  12:48:00",11.57,11.57,10.91,10.91
"20121012  12:49:00",10.85,10.85,10.85,10.85
"20121012  12:50:00",10.85,10.85,10.85,10.85
"20121012  12:51:00",10.10,10.10,10.10,10.10
"20121012  12:52:00",10.10,10.10,10.10,10.10
"20121012  12:53:00",10.10,10.10,10.10,10.10
"20121012  12:54:00",10.10,10.10,10.10,10.10
"20121012  12:55:00",10.10,10.10,10.10,10.10
"20121012  12:56:00",10.75,10.85,10.75,10.85
"20121012  12:57:00",11.00,11.00,11.00,11.00
"20121012  12:58:00",10.75,10.75,10.75,10.75
"20121012  12:59:00",10.35,10.35,10.35,10.35
"20121012  13:00:00",9.70,9.70,8.20,8.20
"20121012  13:01:00",8.20,8.20,8.20,8.20
"20121012  13:02:00",8.65,8.70,8.35,8.40
"20121012  13:03:00",8.37,8.53,8.31,8.53
"20121012  13:04:00",8.59,8.70,8.59,8.70
"20121012  13:05:00",8.70,8.70,8.70,8.70
"20121012  13:06:00",8.75,9.10,8.75,9.10
"20121012  13:07:00",9.10,9.10,9.10,9.10
"20121012  13:08:00",9.10,9.30,9.10,9.30
"20121012  13:09:00",9.35,9.35,9.35,9.35
"20121012  13:10:00",9.00,9.00,8.75,8.75
"20121012  13:11:00",8.50,8.50,8.20,8.20
"20121012  13:12:00",8.20,8.20,8.20,8.20
"20121012  13:13:00",8.00,8.15,7.95,7.95
"20121012  13:14:00",8.00,8.00,8.00,8.00
"20121012  13:15:00",8.00,8.00,8.00,8.00
"20121012  13:16:00",8.00,8.00,8.00,8.00
"20121012  13:17:00",8.00,8.00,8.00,8.00
"20121012  13:18:00",8.50,8.50,8.50,8.50
"20121012  13:19:00",8.50,8.50,8.50,8.50
"20121012  13:20:00",9.04,9.04,9.04,9.04
"20121012  13:21:00",9.00,9.00,8.60,8.60
"20121012  13:22:00",8.60,8.60,8.60,8.60
"20121012  13:23:00",8.20,8.20,8.20,8.20
"20121012  13:24:00",8.46,8.46,8.46,8.46
"20121012  13:25:00",8.46,8.46,8.46,8.46
"20121012  13:26:00",8.46,8.46,8.46,8.46
"20121012  13:27:00",8.46,8.46,8.46,8.46
"20121012  13:28:00",8.46,8.46,8.46,8.46
"20121012  13:29:00",8.46,8.46,8.46,8.46
"20121012  13:30:00",8.75,8.75,8.74,8.74
"20121012  13:31:00",9.00,9.10,9.00,9.10
"20121012  13:32:00",9.50,9.50,9.35,9.50
"20121012  13:33:00",9.95,10.15,9.95,10.15
"20121012  13:34:00",10.25,10.25,10.25,10.25
"20121012  13:35:00",9.93,9.93,9.93,9.93
"20121012  13:36:00",9.75,10.29,9.75,10.29
"20121012  13:37:00",10.10,10.18,10.10,10.18
"20121012  13:38:00",9.70,9.70,9.70,9.70
"20121012  13:39:00",9.70,9.70,9.70,9.70
"20121012  13:40:00",10.10,10.10,10.10,10.10
"20121012  13:41:00",10.10,10.10,10.10,10.10
"20121012  13:42:00",10.10,10.10,10.10,10.10
"20121012  13:43:00",10.10,10.10,10.10,10.10
"20121012  13:44:00",9.10,9.10,9.10,9.10
"20121012  13:45:00",9.35,9.35,9.00,9.00
"20121012  13:46:00",9.00,9.00,9.00,9.00
"20121012  13:47:00",9.00,9.00,9.00,9.00
"20121012  13:48:00",9.10,9.10,9.10,9.10
"20121012  13:49:00",9.10,9.10,9.10,9.10
"20121012  13:50:00",9.55,9.80,9.55,9.80
"20121012  13:51:00",9.80,9.80,9.80,9.80
"20121012  13:52:00",9.80,9.80,9.80,9.80
"20121012  13:53:00",9.80,9.80,9.80,9.80
"20121012  13:54:00",9.80,9.80,9.80,9.80
"20121012  13:55:00",9.70,9.70,9.70,9.70
"20121012  13:56:00",9.70,9.70,9.70,9.70
"20121012  13:57:00",9.70,9.70,9.70,9.70
"20121012  13:58:00",9.90,9.99,9.65,9.65
"20121012  13:59:00",9.65,9.65,9.65,9.65
"20121012  14:00:00",9.65,9.65,9.65,9.65
"20121012  14:01:00",9.65,9.65,9.65,9.65
"20121012  14:02:00",9.65,9.65,9.65,9.65
"20121012  14:03:00",9.65,9.65,9.65,9.65
"20121012  14:04:00",9.65,9.65,9.65,9.65
"20121012  14:05:00",9.65,9.65,9.65,9.65
"20121012  14:06:00",9.65,9.65,9.65,9.65
"20121012  14:07:00",9.09,9.09,9.05,9.05
"20121012  14:08:00",8.85,8.85,8.85,8.85
"20121012  14:09:00",8.85,8.85,8.85,8.85
"20121012  14:10:00",9.53,9.53,9.53,9.53
"20121012  14:11:00",9.61,9.61,9.50,9.50
"20121012  14:12:00",8.85,8.85,8.85,8.85
"20121012  14:13:00",8.85,8.85,8.85,8.85
"20121012  14:14:00",8.85,8.85,8.85,8.85
"20121012  14:15:00",8.85,8.85,8.85,8.85
"20121012  14:16:00",9.54,9.54,9.50,9.50
"20121012  14:17:00",9.50,9.50,9.50,9.50
"20121012  14:18:00",9.32,9.32,9.31,9.31
"20121012  14:19:00",9.55,9.55,9.55,9.55
"20121012  14:20:00",9.65,9.65,9.65,9.65
"20121012  14:21:00",10.00,10.00,10.00,10.00
"20121012  14:22:00",10.00,10.00,10.00,10.00
"20121012  14:23:00",10.10,11.00,10.10,10.70
"20121012  14:24:00",10.70,10.70,10.70,10.70
"20121012  14:25:00",10.70,10.70,10.70,10.70
"20121012  14:26:00",10.70,10.70,10.70,10.70
"20121012  14:27:00",11.31,11.50,11.31,11.50
"20121012  14:28:00",11.65,11.90,11.65,11.90
"20121012  14:29:00",11.92,11.92,11.39,11.39
"20121012  14:30:00",11.40,11.40,11.40,11.40
"20121012  14:31:00",11.40,11.40,11.40,11.40
"20121012  14:32:00",11.40,11.40,11.40,11.40
"20121012  14:33:00",11.25,11.25,11.25,11.25
"20121012  14:34:00",11.25,11.25,11.25,11.25
"20121012  14:35:00",11.25,11.25,11.25,11.25
"20121012  14:36:00",11.25,11.25,11.25,11.25
"20121012  14:37:00",11.35,11.35,11.35,11.35
"20121012  14:38:00",11.10,11.25,11.10,11.25
"20121012  14:39:00",11.25,11.25,11.25,11.25
"20121012  14:40:00",11.40,11.40,11.07,11.07
"20121012  14:41:00",10.73,10.82,10.73,10.82
"20121012  14:42:00",10.69,10.69,10.55,10.55
"20121012  14:43:00",10.45,10.50,10.40,10.50
"20121012  14:44:00",10.67,10.67,10.67,10.67
"20121012  14:45:00",10.67,10.67,10.67,10.67
"20121012  14:46:00",10.67,10.67,10.67,10.67
"20121012  14:47:00",10.70,10.70,10.70,10.70
"20121012  14:48:00",10.42,10.42,10.42,10.42
"20121012  14:49:00",10.42,10.42,10.42,10.42
"20121012  14:50:00",10.55,10.90,10.55,10.70
"20121012  14:51:00",10.70,10.70,10.70,10.70
"20121012  14:52:00",10.67,10.84,10.67,10.84
"20121012  14:53:00",11.00,11.70,11.00,11.39
"20121012  14:54:00",11.39,11.39,11.39,11.39
"20121012  14:55:00",11.39,11.39,11.39,11.39
"20121012  14:56:00",11.45,11.50,11.45,11.50
"20121012  14:57:00",11.50,11.50,11.50,11.50
"20121012  14:58:00",11.40,11.40,11.40,11.40
"20121012  14:59:00",11.40,11.40,11.40,11.40
"20121012  15:00:00",11.40,11.40,11.40,11.40
"20121012  15:01:00",10.86,10.86,10.80,10.80
"20121012  15:02:00",10.80,10.80,10.80,10.80
"20121012  15:03:00",10.80,10.80,10.80,10.80
"20121012  15:04:00",10.80,10.80,10.80,10.80
"20121012  15:05:00",10.10,10.10,10.05,10.05
"20121012  15:06:00",10.00,10.00,9.65,10.00
"20121012  15:07:00",9.95,9.95,9.88,9.88
"20121012  15:08:00",10.03,10.11,10.03,10.11
"20121012  15:09:00",10.33,10.45,10.30,10.30
"20121012  15:10:00",10.20,10.20,10.20,10.20
"20121012  15:11:00",10.20,10.20,10.20,10.20
"20121012  15:12:00",9.70,9.70,9.70,9.70
"20121012  15:13:00",9.70,9.70,9.70,9.70
"20121012  15:14:00",9.70,9.70,9.70,9.70
"20121012  15:15:00",9.70,9.70,9.70,9.70
"20121012  15:16:00",9.70,9.70,9.70,9.70
"20121012  15:17:00",9.70,9.70,9.70,9.70
"20121012  15:18:00",9.92,10.20,9.92,10.20
"20121012  15:19:00",10.20,10.20,10.20,10.20
"20121012  15:20:00",10.20,10.20,10.20,10.20
"20121012  15:21:00",10.20,10.20,10.20,10.20
"20121012  15:22:00",10.20,10.20,10.20,10.20
"20121012  15:23:00",9.80,9.80,9.80,9.80
"20121012  15:24:00",9.64,9.64,9.55,9.55
"20121012  15:25:00",9.55,9.55,9.55,9.55
"20121012  15:26:00",9.55,9.55,9.55,9.55
"20121012  15:27:00",9.55,9.55,9.55,9.55
"20121012  15:28:00",9.70,9.70,9.70,9.70
"20121012  15:29:00",9.70,9.70,9.70,9.70
"20121012  15:30:00",9.70,9.70,9.70,9.70
"20121012  15:31:00",9.52,9.52,9.52,9.52
"20121012  15:32:00",9.26,9.38,9.05,9.20
"20121012  15:33:00",8.95,8.95,8.80,8.86
"20121012  15:34:00",9.05,9.20,9.05,9.20
"20121012  15:35:00",8.95,8.95,8.95,8.95
"20121012  15:36:00",8.90,9.20,8.90,9.20
"20121012  15:37:00",8.90,9.17,8.90,9.00
"20121012  15:38:00",9.25,9.54,9.25,9.40
"20121012  15:39:00",9.20,9.30,9.20,9.30
"20121012  15:40:00",9.25,9.25,9.25,9.25
"20121012  15:41:00",9.55,9.55,9.50,9.50
"20121012  15:42:00",9.60,9.85,9.60,9.85
"20121012  15:43:00",10.00,10.10,10.00,10.00
"20121012  15:44:00",10.00,10.20,10.00,10.20
"20121012  15:45:00",10.20,10.25,10.05,10.25
"20121012  15:46:00",9.75,9.75,9.75,9.75
"20121012  15:47:00",10.00,10.00,9.40,9.40
"20121012  15:48:00",9.55,9.55,9.51,9.51
"20121012  15:49:00",9.70,9.70,9.70,9.70
"20121012  15:50:00",9.70,9.90,9.70,9.75
"20121012  15:51:00",10.00,10.00,10.00,10.00
"20121012  15:52:00",9.70,9.80,9.70,9.70
"20121012  15:53:00",9.94,9.94,9.70,9.70
"20121012  15:54:00",9.90,9.90,9.75,9.75
"20121012  15:55:00",9.80,9.80,9.80,9.80
"20121012  15:56:00",9.80,9.80,9.80,9.80
"20121012  15:57:00",9.96,10.00,9.95,10.00
"20121012  15:58:00",10.00,10.01,9.85,10.01
"20121012  15:59:00",10.01,10.01,10.01,10.01
