date,open,high,low,close
"20121012  15:39:00",10.80,10.80,10.80,10.80
"20121012  15:40:00",10.80,10.80,10.80,10.80
"20121012  15:41:00",10.80,10.80,10.80,10.80
"20121012  15:42:00",9.50,9.50,9.50,9.50
"20121012  15:43:00",9.50,9.50,9.50,9.50
"20121012  15:44:00",9.50,9.50,9.50,9.50
"20121012  15:45:00",10.10,10.20,10.10,10.20
"20121012  15:46:00",10.20,10.20,10.20,10.20
"20121012  15:47:00",10.20,10.20,10.20,10.20
"20121012  15:48:00",10.20,10.20,10.20,10.20
"20121012  15:49:00",10.20,10.20,10.20,10.20
"20121012  15:50:00",10.20,10.20,10.20,10.20
"20121012  15:51:00",10.20,10.20,10.20,10.20
"20121012  15:52:00",10.20,10.20,10.20,10.20
"20121012  15:53:00",10.20,10.20,10.20,10.20
"20121012  15:54:00",10.20,10.20,10.20,10.20
"20121012  15:55:00",9.80,10.00,9.80,10.00
"20121012  15:56:00",10.00,10.00,10.00,10.00
"20121012  15:57:00",10.40,10.40,10.40,10.40
"20121012  15:58:00",10.05,10.05,10.05,10.05
"20121012  15:59:00",10.05,10.05,10.05,10.05
