date,open,high,low,close
"20121012  10:22:00",0.51,0.51,0.41,0.46
"20121012  10:23:00",0.45,0.52,0.42,0.52
"20121012  10:24:00",0.53,0.55,0.40,0.43
"20121012  10:25:00",0.43,0.51,0.41,0.50
"20121012  10:26:00",0.48,0.50,0.40,0.48
"20121012  10:27:00",0.49,0.54,0.46,0.53
"20121012  10:28:00",0.52,0.58,0.50,0.58
"20121012  10:29:00",0.58,0.60,0.50,0.50
"20121012  10:30:00",0.55,0.56,0.53,0.53
"20121012  10:31:00",0.54,0.54,0.45,0.50
"20121012  10:32:00",0.47,0.52,0.43,0.52
"20121012  10:33:00",0.51,0.51,0.46,0.50
"20121012  10:34:00",0.46,0.57,0.45,0.57
"20121012  10:35:00",0.51,0.56,0.50,0.50
"20121012  10:36:00",0.50,0.51,0.45,0.45
"20121012  10:37:00",0.45,0.47,0.43,0.43
"20121012  10:38:00",0.45,0.45,0.41,0.43
"20121012  10:39:00",0.42,0.45,0.39,0.39
"20121012  10:40:00",0.40,0.43,0.36,0.39
"20121012  10:41:00",0.39,0.42,0.35,0.37
"20121012  10:42:00",0.37,0.42,0.36,0.40
"20121012  10:43:00",0.38,0.46,0.38,0.39
"20121012  10:44:00",0.43,0.43,0.41,0.43
"20121012  10:45:00",0.42,0.50,0.40,0.49
"20121012  10:46:00",0.44,0.48,0.42,0.43
"20121012  10:47:00",0.42,0.44,0.39,0.42
"20121012  10:48:00",0.42,0.47,0.42,0.47
"20121012  10:49:00",0.43,0.45,0.39,0.39
"20121012  10:50:00",0.39,0.48,0.36,0.44
"20121012  10:51:00",0.44,0.44,0.39,0.44
"20121012  10:52:00",0.46,0.51,0.46,0.48
"20121012  10:53:00",0.47,0.48,0.42,0.47
"20121012  10:54:00",0.51,0.51,0.45,0.47
"20121012  10:55:00",0.43,0.43,0.37,0.38
"20121012  10:56:00",0.40,0.52,0.40,0.40
"20121012  10:57:00",0.38,0.39,0.34,0.34
"20121012  10:58:00",0.33,0.36,0.33,0.36
"20121012  10:59:00",0.35,0.38,0.27,0.38
"20121012  11:00:00",0.39,0.43,0.38,0.38
"20121012  11:01:00",0.38,0.39,0.38,0.39
"20121012  11:02:00",0.37,0.37,0.37,0.37
"20121012  11:03:00",0.40,0.40,0.40,0.40
"20121012  11:04:00",0.37,0.40,0.37,0.40
"20121012  11:05:00",0.41,0.49,0.37,0.42
"20121012  11:06:00",0.40,0.40,0.31,0.35
"20121012  11:07:00",0.41,0.41,0.35,0.39
"20121012  11:08:00",0.39,0.40,0.39,0.40
"20121012  11:09:00",0.40,0.40,0.40,0.40
"20121012  11:10:00",0.40,0.60,0.40,0.59
"20121012  11:11:00",0.56,0.59,0.46,0.46
"20121012  11:12:00",0.50,0.50,0.44,0.49
"20121012  11:13:00",0.46,0.69,0.46,0.65
"20121012  11:14:00",0.65,0.78,0.65,0.69
"20121012  11:15:00",0.70,0.80,0.69,0.75
"20121012  11:16:00",0.72,0.73,0.49,0.63
"20121012  11:17:00",0.65,0.65,0.55,0.61
"20121012  11:18:00",0.61,0.62,0.56,0.61
"20121012  11:19:00",0.58,0.66,0.58,0.65
"20121012  11:20:00",0.61,0.70,0.59,0.70
"20121012  11:21:00",0.70,0.80,0.68,0.72
"20121012  11:22:00",0.61,0.61,0.60,0.60
"20121012  11:23:00",0.60,0.60,0.50,0.58
"20121012  11:24:00",0.55,0.58,0.48,0.52
"20121012  11:25:00",0.55,0.55,0.50,0.50
"20121012  11:26:00",0.48,0.49,0.45,0.45
"20121012  11:27:00",0.45,0.52,0.45,0.48
"20121012  11:28:00",0.48,0.55,0.47,0.55
"20121012  11:29:00",0.56,0.57,0.53,0.55
"20121012  11:30:00",0.56,0.64,0.55,0.64
"20121012  11:31:00",0.64,0.83,0.64,0.80
"20121012  11:32:00",0.84,0.84,0.65,0.72
"20121012  11:33:00",0.70,0.72,0.55,0.62
"20121012  11:34:00",0.63,0.73,0.60,0.71
"20121012  11:35:00",0.72,0.77,0.70,0.70
"20121012  11:36:00",0.62,0.67,0.58,0.58
"20121012  11:37:00",0.60,0.66,0.60,0.63
"20121012  11:38:00",0.61,0.61,0.61,0.61
"20121012  11:39:00",0.55,0.56,0.51,0.56
"20121012  11:40:00",0.57,0.57,0.53,0.56
"20121012  11:41:00",0.53,0.65,0.53,0.65
"20121012  11:42:00",0.66,0.74,0.65,0.65
"20121012  11:43:00",0.65,0.65,0.65,0.65
"20121012  11:44:00",0.60,0.60,0.58,0.60
"20121012  11:45:00",0.63,0.66,0.60,0.60
"20121012  11:46:00",0.59,0.60,0.52,0.52
"20121012  11:47:00",0.54,0.57,0.50,0.57
"20121012  11:48:00",0.55,0.57,0.51,0.53
"20121012  11:49:00",0.56,0.56,0.51,0.51
"20121012  11:50:00",0.57,0.62,0.57,0.60
"20121012  11:51:00",0.60,0.60,0.54,0.54
"20121012  11:52:00",0.52,0.53,0.42,0.45
"20121012  11:53:00",0.45,0.45,0.35,0.35
"20121012  11:54:00",0.38,0.39,0.31,0.35
"20121012  11:55:00",0.37,0.37,0.33,0.33
"20121012  11:56:00",0.34,0.36,0.33,0.36
"20121012  11:57:00",0.32,0.35,0.32,0.35
"20121012  11:58:00",0.36,0.36,0.34,0.35
"20121012  11:59:00",0.38,0.40,0.36,0.39
"20121012  12:00:00",0.38,0.42,0.38,0.38
"20121012  12:01:00",0.40,0.41,0.35,0.35
"20121012  12:02:00",0.35,0.35,0.32,0.34
"20121012  12:03:00",0.33,0.35,0.30,0.31
"20121012  12:04:00",0.33,0.35,0.30,0.35
"20121012  12:05:00",0.32,0.36,0.32,0.35
"20121012  12:06:00",0.32,0.32,0.32,0.32
"20121012  12:07:00",0.31,0.33,0.30,0.31
"20121012  12:08:00",0.26,0.30,0.26,0.30
"20121012  12:09:00",0.30,0.33,0.30,0.30
"20121012  12:10:00",0.32,0.35,0.31,0.31
"20121012  12:11:00",0.30,0.32,0.30,0.32
"20121012  12:12:00",0.32,0.36,0.32,0.32
"20121012  12:13:00",0.31,0.31,0.30,0.30
"20121012  12:14:00",0.31,0.31,0.30,0.31
"20121012  12:15:00",0.32,0.37,0.32,0.33
"20121012  12:16:00",0.31,0.33,0.31,0.33
"20121012  12:17:00",0.33,0.40,0.33,0.38
"20121012  12:18:00",0.38,0.38,0.36,0.36
"20121012  12:19:00",0.36,0.36,0.36,0.36
"20121012  12:20:00",0.37,0.37,0.32,0.34
"20121012  12:21:00",0.32,0.32,0.26,0.27
"20121012  12:22:00",0.26,0.32,0.26,0.32
"20121012  12:23:00",0.32,0.32,0.32,0.32
"20121012  12:24:00",0.32,0.32,0.32,0.32
"20121012  12:25:00",0.32,0.34,0.32,0.34
"20121012  12:26:00",0.35,0.35,0.35,0.35
"20121012  12:27:00",0.33,0.33,0.32,0.32
"20121012  12:28:00",0.32,0.32,0.32,0.32
"20121012  12:29:00",0.32,0.33,0.32,0.33
"20121012  12:30:00",0.31,0.33,0.27,0.29
"20121012  12:31:00",0.28,0.31,0.27,0.29
"20121012  12:32:00",0.29,0.30,0.29,0.29
"20121012  12:33:00",0.30,0.30,0.30,0.30
"20121012  12:34:00",0.30,0.31,0.29,0.29
"20121012  12:35:00",0.29,0.29,0.24,0.26
"20121012  12:36:00",0.26,0.33,0.25,0.29
"20121012  12:37:00",0.30,0.32,0.29,0.29
"20121012  12:38:00",0.30,0.30,0.29,0.29
"20121012  12:39:00",0.30,0.31,0.26,0.26
"20121012  12:40:00",0.27,0.32,0.27,0.31
"20121012  12:41:00",0.29,0.29,0.29,0.29
"20121012  12:42:00",0.30,0.30,0.28,0.28
"20121012  12:43:00",0.29,0.30,0.29,0.30
"20121012  12:44:00",0.29,0.30,0.27,0.27
"20121012  12:45:00",0.28,0.32,0.27,0.32
"20121012  12:46:00",0.32,0.32,0.32,0.32
"20121012  12:47:00",0.30,0.30,0.30,0.30
"20121012  12:48:00",0.31,0.42,0.31,0.42
"20121012  12:49:00",0.41,0.47,0.37,0.39
"20121012  12:50:00",0.38,0.45,0.38,0.44
"20121012  12:51:00",0.45,0.49,0.38,0.39
"20121012  12:52:00",0.40,0.40,0.35,0.36
"20121012  12:53:00",0.38,0.38,0.35,0.35
"20121012  12:54:00",0.36,0.44,0.36,0.44
"20121012  12:55:00",0.40,0.40,0.40,0.40
"20121012  12:56:00",0.42,0.42,0.34,0.35
"20121012  12:57:00",0.34,0.37,0.33,0.37
"20121012  12:58:00",0.31,0.41,0.31,0.41
"20121012  12:59:00",0.37,0.49,0.37,0.49
"20121012  13:00:00",0.50,0.94,0.47,0.77
"20121012  13:01:00",0.77,0.89,0.58,0.69
"20121012  13:02:00",0.73,0.78,0.69,0.74
"20121012  13:03:00",0.78,0.78,0.66,0.66
"20121012  13:04:00",0.70,0.71,0.60,0.60
"20121012  13:05:00",0.60,0.65,0.56,0.65
"20121012  13:06:00",0.65,0.70,0.62,0.65
"20121012  13:07:00",0.66,0.66,0.57,0.59
"20121012  13:08:00",0.64,0.64,0.60,0.60
"20121012  13:09:00",0.58,0.60,0.57,0.58
"20121012  13:10:00",0.65,0.80,0.65,0.77
"20121012  13:11:00",0.80,0.88,0.79,0.79
"20121012  13:12:00",0.85,0.95,0.82,0.95
"20121012  13:13:00",0.93,1.04,0.93,0.98
"20121012  13:14:00",1.00,1.07,0.90,1.04
"20121012  13:15:00",0.99,1.04,0.81,0.93
"20121012  13:16:00",0.84,0.85,0.76,0.76
"20121012  13:17:00",0.76,0.78,0.68,0.75
"20121012  13:18:00",0.75,0.78,0.74,0.76
"20121012  13:19:00",0.72,0.75,0.68,0.75
"20121012  13:20:00",0.72,0.72,0.69,0.69
"20121012  13:21:00",0.71,0.80,0.71,0.80
"20121012  13:22:00",0.80,0.91,0.80,0.91
"20121012  13:23:00",0.96,0.96,0.74,0.77
"20121012  13:24:00",0.74,0.81,0.70,0.81
"20121012  13:25:00",0.77,0.77,0.70,0.70
"20121012  13:26:00",0.70,0.79,0.70,0.75
"20121012  13:27:00",0.75,0.78,0.73,0.77
"20121012  13:28:00",0.75,0.75,0.62,0.62
"20121012  13:29:00",0.64,0.70,0.64,0.65
"20121012  13:30:00",0.64,0.69,0.61,0.69
"20121012  13:31:00",0.65,0.65,0.55,0.55
"20121012  13:32:00",0.55,0.55,0.38,0.43
"20121012  13:33:00",0.43,0.43,0.33,0.37
"20121012  13:34:00",0.34,0.38,0.34,0.38
"20121012  13:35:00",0.38,0.42,0.35,0.42
"20121012  13:36:00",0.39,0.42,0.37,0.37
"20121012  13:37:00",0.36,0.40,0.35,0.38
"20121012  13:38:00",0.39,0.46,0.39,0.46
"20121012  13:39:00",0.46,0.47,0.40,0.41
"20121012  13:40:00",0.40,0.41,0.35,0.39
"20121012  13:41:00",0.33,0.38,0.33,0.38
"20121012  13:42:00",0.39,0.45,0.37,0.43
"20121012  13:43:00",0.41,0.45,0.41,0.45
"20121012  13:44:00",0.43,0.54,0.40,0.53
"20121012  13:45:00",0.50,0.56,0.50,0.55
"20121012  13:46:00",0.56,0.66,0.56,0.60
"20121012  13:47:00",0.60,0.67,0.60,0.67
"20121012  13:48:00",0.61,0.62,0.52,0.53
"20121012  13:49:00",0.54,0.59,0.41,0.41
"20121012  13:50:00",0.50,0.50,0.35,0.35
"20121012  13:51:00",0.39,0.39,0.34,0.37
"20121012  13:52:00",0.37,0.43,0.37,0.43
"20121012  13:53:00",0.40,0.42,0.37,0.39
"20121012  13:54:00",0.36,0.39,0.33,0.36
"20121012  13:55:00",0.37,0.37,0.30,0.34
"20121012  13:56:00",0.31,0.34,0.28,0.29
"20121012  13:57:00",0.29,0.30,0.26,0.30
"20121012  13:58:00",0.30,0.31,0.30,0.30
"20121012  13:59:00",0.33,0.39,0.33,0.35
"20121012  14:00:00",0.31,0.36,0.31,0.33
"20121012  14:01:00",0.32,0.35,0.31,0.34
"20121012  14:02:00",0.37,0.40,0.37,0.40
"20121012  14:03:00",0.40,0.43,0.38,0.40
"20121012  14:04:00",0.36,0.37,0.26,0.26
"20121012  14:05:00",0.29,0.30,0.28,0.30
"20121012  14:06:00",0.30,0.38,0.30,0.33
"20121012  14:07:00",0.34,0.40,0.34,0.40
"20121012  14:08:00",0.38,0.38,0.32,0.34
"20121012  14:09:00",0.30,0.39,0.30,0.36
"20121012  14:10:00",0.34,0.35,0.26,0.26
"20121012  14:11:00",0.28,0.29,0.26,0.29
"20121012  14:12:00",0.31,0.40,0.31,0.34
"20121012  14:13:00",0.34,0.34,0.26,0.26
"20121012  14:14:00",0.24,0.30,0.24,0.30
"20121012  14:15:00",0.30,0.30,0.27,0.27
"20121012  14:16:00",0.26,0.28,0.25,0.26
"20121012  14:17:00",0.27,0.29,0.27,0.29
"20121012  14:18:00",0.29,0.29,0.27,0.27
"20121012  14:19:00",0.25,0.25,0.24,0.25
"20121012  14:20:00",0.26,0.26,0.25,0.26
"20121012  14:21:00",0.27,0.27,0.21,0.25
"20121012  14:22:00",0.24,0.24,0.19,0.19
"20121012  14:23:00",0.23,0.23,0.15,0.17
"20121012  14:24:00",0.15,0.17,0.15,0.16
"20121012  14:25:00",0.18,0.19,0.14,0.15
"20121012  14:26:00",0.17,0.17,0.09,0.12
"20121012  14:27:00",0.10,0.12,0.09,0.10
"20121012  14:28:00",0.08,0.13,0.07,0.12
"20121012  14:29:00",0.10,0.12,0.10,0.12
"20121012  14:30:00",0.08,0.14,0.08,0.10
"20121012  14:31:00",0.11,0.14,0.11,0.12
"20121012  14:32:00",0.12,0.17,0.11,0.13
"20121012  14:33:00",0.12,0.12,0.11,0.12
"20121012  14:34:00",0.11,0.11,0.09,0.09
"20121012  14:35:00",0.09,0.10,0.08,0.08
"20121012  14:36:00",0.09,0.09,0.09,0.09
"20121012  14:37:00",0.08,0.08,0.08,0.08
"20121012  14:38:00",0.10,0.10,0.07,0.08
"20121012  14:39:00",0.08,0.20,0.05,0.07
"20121012  14:40:00",0.06,0.08,0.04,0.06
"20121012  14:41:00",0.07,0.08,0.05,0.06
"20121012  14:42:00",0.06,0.08,0.06,0.08
"20121012  14:43:00",0.08,0.10,0.05,0.05
"20121012  14:44:00",0.04,0.05,0.04,0.05
"20121012  14:45:00",0.05,0.06,0.04,0.06
"20121012  14:46:00",0.05,0.08,0.05,0.07
"20121012  14:47:00",0.07,0.10,0.07,0.08
"20121012  14:48:00",0.06,0.10,0.06,0.10
"20121012  14:49:00",0.08,0.08,0.07,0.07
"20121012  14:50:00",0.07,0.08,0.05,0.07
"20121012  14:51:00",0.06,0.07,0.06,0.07
"20121012  14:52:00",0.05,0.07,0.05,0.05
"20121012  14:53:00",0.04,0.07,0.04,0.05
"20121012  14:54:00",0.06,0.06,0.04,0.05
"20121012  14:55:00",0.04,0.04,0.03,0.03
"20121012  14:56:00",0.03,0.04,0.02,0.03
"20121012  14:57:00",0.03,0.05,0.03,0.04
"20121012  14:58:00",0.04,0.04,0.03,0.03
"20121012  14:59:00",0.03,0.03,0.03,0.03
"20121012  15:00:00",0.03,0.04,0.03,0.03
"20121012  15:01:00",0.04,0.04,0.02,0.04
"20121012  15:02:00",0.04,0.04,0.03,0.03
"20121012  15:03:00",0.03,0.05,0.03,0.05
"20121012  15:04:00",0.04,0.05,0.03,0.04
"20121012  15:05:00",0.05,0.07,0.03,0.04
"20121012  15:06:00",0.04,0.06,0.04,0.06
"20121012  15:07:00",0.08,0.08,0.04,0.05
"20121012  15:08:00",0.05,0.05,0.05,0.05
"20121012  15:09:00",0.03,0.04,0.03,0.04
"20121012  15:10:00",0.07,0.07,0.03,0.04
"20121012  15:11:00",0.05,0.06,0.04,0.06
"20121012  15:12:00",0.06,0.06,0.06,0.06
"20121012  15:13:00",0.07,0.08,0.05,0.06
"20121012  15:14:00",0.06,0.09,0.06,0.06
"20121012  15:15:00",0.06,0.07,0.06,0.07
"20121012  15:16:00",0.06,0.06,0.05,0.05
"20121012  15:17:00",0.06,0.11,0.06,0.07
"20121012  15:18:00",0.07,0.10,0.07,0.08
"20121012  15:19:00",0.08,0.08,0.05,0.07
"20121012  15:20:00",0.06,0.07,0.06,0.07
"20121012  15:21:00",0.06,0.06,0.06,0.06
"20121012  15:22:00",0.04,0.05,0.04,0.05
"20121012  15:23:00",0.05,0.05,0.05,0.05
"20121012  15:24:00",0.04,0.05,0.02,0.02
"20121012  15:25:00",0.05,0.05,0.04,0.04
"20121012  15:26:00",0.06,0.06,0.03,0.04
"20121012  15:27:00",0.03,0.05,0.03,0.05
"20121012  15:28:00",0.05,0.08,0.03,0.05
"20121012  15:29:00",0.05,0.05,0.03,0.05
"20121012  15:30:00",0.05,0.05,0.03,0.03
"20121012  15:31:00",0.04,0.08,0.04,0.08
"20121012  15:32:00",0.05,0.08,0.04,0.04
"20121012  15:33:00",0.04,0.05,0.03,0.04
"20121012  15:34:00",0.04,0.06,0.03,0.03
"20121012  15:35:00",0.04,0.05,0.04,0.04
"20121012  15:36:00",0.03,0.04,0.02,0.02
"20121012  15:37:00",0.02,0.02,0.01,0.01
"20121012  15:38:00",0.02,0.02,0.01,0.02
"20121012  15:39:00",0.01,0.02,0.01,0.02
"20121012  15:40:00",0.02,0.02,0.01,0.01
"20121012  15:41:00",0.01,0.02,0.01,0.01
"20121012  15:42:00",0.01,0.02,0.01,0.01
"20121012  15:43:00",0.01,0.02,0.01,0.02
"20121012  15:44:00",0.01,0.01,0.01,0.01
"20121012  15:45:00",0.01,0.01,0.01,0.01
"20121012  15:46:00",0.01,0.01,0.01,0.01
"20121012  15:47:00",0.01,0.01,0.01,0.01
"20121012  15:48:00",0.01,0.01,0.01,0.01
"20121012  15:49:00",0.01,0.01,0.01,0.01
"20121012  15:50:00",0.01,0.01,0.01,0.01
"20121012  15:51:00",0.01,0.01,0.01,0.01
"20121012  15:52:00",0.01,0.01,0.01,0.01
"20121012  15:53:00",0.01,0.01,0.01,0.01
"20121012  15:54:00",0.01,0.01,0.01,0.01
"20121012  15:55:00",0.01,0.01,0.01,0.01
"20121012  15:56:00",0.01,0.01,0.01,0.01
"20121012  15:57:00",0.01,0.02,0.01,0.02
"20121012  15:58:00",0.01,0.01,0.01,0.01
"20121012  15:59:00",0.01,0.02,0.01,0.02
