date,open,high,low,close
"20121012  12:30:00",4.11,4.11,4.00,4.00
"20121012  12:31:00",4.00,4.00,3.55,3.55
"20121012  12:32:00",3.78,3.78,3.70,3.70
"20121012  12:33:00",3.70,3.79,3.70,3.71
"20121012  12:34:00",3.71,3.71,3.71,3.71
"20121012  12:35:00",3.58,3.58,3.30,3.30
"20121012  12:36:00",3.30,3.50,3.30,3.50
"20121012  12:37:00",3.75,3.84,3.65,3.65
"20121012  12:38:00",3.70,3.90,3.70,3.80
"20121012  12:39:00",3.60,3.70,3.55,3.55
"20121012  12:40:00",3.90,3.90,3.90,3.90
"20121012  12:41:00",4.02,4.02,3.95,3.95
"20121012  12:42:00",3.95,4.00,3.91,4.00
"20121012  12:43:00",4.20,4.20,4.12,4.12
"20121012  12:44:00",4.00,4.00,3.90,3.90
"20121012  12:45:00",3.90,4.25,3.80,4.25
"20121012  12:46:00",4.20,4.40,4.20,4.20
"20121012  12:47:00",4.13,4.23,4.13,4.23
"20121012  12:48:00",4.40,4.80,4.40,4.80
"20121012  12:49:00",4.70,4.90,4.60,4.70
"20121012  12:50:00",4.70,5.28,4.70,5.28
"20121012  12:51:00",5.30,5.63,4.95,4.95
"20121012  12:52:00",5.00,5.00,4.80,4.80
"20121012  12:53:00",4.80,4.80,4.80,4.80
"20121012  12:54:00",4.60,4.90,4.60,4.90
"20121012  12:55:00",4.95,5.00,4.95,5.00
"20121012  12:56:00",4.75,4.75,4.55,4.75
"20121012  12:57:00",4.60,4.80,4.55,4.55
"20121012  12:58:00",4.85,4.85,4.85,4.85
"20121012  12:59:00",5.10,5.65,4.96,5.65
"20121012  13:00:00",5.59,7.30,5.59,7.20
"20121012  13:01:00",7.20,7.23,6.30,6.35
"20121012  13:02:00",7.00,7.10,6.75,7.10
"20121012  13:03:00",7.16,7.20,6.80,6.80
"20121012  13:04:00",6.55,6.55,6.06,6.10
"20121012  13:05:00",6.15,6.55,6.15,6.55
"20121012  13:06:00",6.75,6.75,6.43,6.50
"20121012  13:07:00",6.35,6.35,6.34,6.34
"20121012  13:08:00",6.30,6.30,6.15,6.15
"20121012  13:09:00",6.15,6.20,6.00,6.15
"20121012  13:10:00",6.15,6.90,6.15,6.90
"20121012  13:11:00",7.10,7.15,6.85,6.85
"20121012  13:12:00",7.15,7.30,7.10,7.10
"20121012  13:13:00",7.25,7.70,7.25,7.70
"20121012  13:14:00",7.60,7.60,7.30,7.55
"20121012  13:15:00",7.67,7.70,7.30,7.52
"20121012  13:16:00",7.15,7.53,6.99,6.99
"20121012  13:17:00",6.60,6.95,6.56,6.86
"20121012  13:18:00",6.86,6.86,6.78,6.78
"20121012  13:19:00",6.50,6.60,6.50,6.60
"20121012  13:20:00",6.45,6.45,6.45,6.45
"20121012  13:21:00",6.50,6.70,6.50,6.70
"20121012  13:22:00",7.00,7.20,7.00,7.20
"20121012  13:23:00",7.12,7.29,6.70,6.79
"20121012  13:24:00",6.80,6.80,6.65,6.75
"20121012  13:25:00",6.71,6.71,6.68,6.68
"20121012  13:26:00",6.50,6.70,6.50,6.70
"20121012  13:27:00",6.57,6.60,6.57,6.60
"20121012  13:28:00",6.60,6.60,6.60,6.60
"20121012  13:29:00",6.60,6.60,6.60,6.60
"20121012  13:30:00",6.70,6.70,6.65,6.65
"20121012  13:31:00",6.51,6.51,6.51,6.51
"20121012  13:32:00",6.05,6.05,5.40,5.42
"20121012  13:33:00",5.50,5.65,5.00,5.25
"20121012  13:34:00",5.25,5.30,5.15,5.15
"20121012  13:35:00",5.20,5.65,5.00,5.65
"20121012  13:36:00",5.55,5.55,5.55,5.55
"20121012  13:37:00",5.30,5.30,5.20,5.25
"20121012  13:38:00",5.25,5.25,5.25,5.25
"20121012  13:39:00",5.75,5.75,5.55,5.55
"20121012  13:40:00",5.40,5.42,5.40,5.42
"20121012  13:41:00",5.45,5.45,5.20,5.20
"20121012  13:42:00",5.20,5.20,5.20,5.20
"20121012  13:43:00",5.65,5.80,5.65,5.65
"20121012  13:44:00",5.60,6.25,5.60,6.10
"20121012  13:45:00",6.20,6.60,6.20,6.60
"20121012  13:46:00",6.70,7.00,6.70,6.70
"20121012  13:47:00",6.70,6.70,6.70,6.70
"20121012  13:48:00",6.70,6.71,6.30,6.30
"20121012  13:49:00",6.39,6.48,6.14,6.25
"20121012  13:50:00",6.00,6.00,5.75,5.85
"20121012  13:51:00",5.60,5.69,5.60,5.69
"20121012  13:52:00",5.60,5.75,5.60,5.75
"20121012  13:53:00",5.60,5.75,5.55,5.62
"20121012  13:54:00",5.60,5.60,5.40,5.40
"20121012  13:55:00",5.60,5.60,5.60,5.60
"20121012  13:56:00",5.50,5.50,5.30,5.30
"20121012  13:57:00",5.35,5.50,5.25,5.50
"20121012  13:58:00",5.40,5.85,5.40,5.85
"20121012  13:59:00",5.78,5.78,5.78,5.78
"20121012  14:00:00",5.78,5.78,5.78,5.78
"20121012  14:01:00",5.85,5.85,5.66,5.66
"20121012  14:02:00",5.66,5.66,5.66,5.66
"20121012  14:03:00",5.99,5.99,5.99,5.99
"20121012  14:04:00",6.15,6.15,5.40,5.40
"20121012  14:05:00",5.60,5.65,5.50,5.65
"20121012  14:06:00",5.75,5.75,5.75,5.75
"20121012  14:07:00",6.00,6.15,6.00,6.15
"20121012  14:08:00",6.35,6.35,6.35,6.35
"20121012  14:09:00",6.20,6.40,6.20,6.40
"20121012  14:10:00",6.10,6.10,5.75,5.75
"20121012  14:11:00",5.70,5.75,5.70,5.75
"20121012  14:12:00",6.35,6.35,6.19,6.19
"20121012  14:13:00",5.85,5.85,5.72,5.72
"20121012  14:14:00",5.80,5.80,5.60,5.73
"20121012  14:15:00",5.73,5.73,5.73,5.73
"20121012  14:16:00",5.60,5.70,5.60,5.70
"20121012  14:17:00",5.75,5.75,5.75,5.75
"20121012  14:18:00",5.82,5.84,5.82,5.84
"20121012  14:19:00",5.69,5.69,5.35,5.45
"20121012  14:20:00",5.72,5.72,5.55,5.55
"20121012  14:21:00",5.49,5.60,5.30,5.60
"20121012  14:22:00",5.40,5.40,5.36,5.36
"20121012  14:23:00",5.20,5.20,4.37,4.40
"20121012  14:24:00",4.56,5.00,4.55,4.95
"20121012  14:25:00",4.70,4.70,4.50,4.50
"20121012  14:26:00",4.63,4.65,4.50,4.50
"20121012  14:27:00",4.20,4.20,3.80,3.80
"20121012  14:28:00",3.73,3.73,3.50,3.50
"20121012  14:29:00",3.50,3.65,3.40,3.65
"20121012  14:30:00",3.70,4.00,3.70,3.95
"20121012  14:31:00",4.05,4.20,3.87,4.20
"20121012  14:32:00",4.50,4.55,4.40,4.40
"20121012  14:33:00",4.32,4.32,4.00,4.05
"20121012  14:34:00",4.05,4.05,4.05,4.05
"20121012  14:35:00",4.05,4.05,4.05,4.05
"20121012  14:36:00",3.95,4.10,3.95,4.10
"20121012  14:37:00",4.00,4.00,3.93,3.93
"20121012  14:38:00",4.00,4.20,4.00,4.00
"20121012  14:39:00",4.20,4.50,3.80,3.80
"20121012  14:40:00",3.70,4.30,3.70,4.30
"20121012  14:41:00",4.25,4.50,4.25,4.50
"20121012  14:42:00",4.40,4.60,4.40,4.60
"20121012  14:43:00",4.60,4.90,4.60,4.60
"20121012  14:44:00",4.54,4.65,4.30,4.30
"20121012  14:45:00",4.30,4.30,4.12,4.23
"20121012  14:46:00",3.90,4.40,3.90,4.40
"20121012  14:47:00",4.50,4.50,4.50,4.50
"20121012  14:48:00",4.67,4.67,4.67,4.67
"20121012  14:49:00",4.60,4.60,4.50,4.50
"20121012  14:50:00",4.70,4.70,4.45,4.56
"20121012  14:51:00",4.40,4.60,4.40,4.60
"20121012  14:52:00",4.45,4.45,4.20,4.36
"20121012  14:53:00",4.00,4.20,3.30,3.50
"20121012  14:54:00",3.75,3.85,3.75,3.85
"20121012  14:55:00",3.85,3.85,3.65,3.85
"20121012  14:56:00",3.61,3.61,3.55,3.55
"20121012  14:57:00",3.55,4.10,3.50,3.90
"20121012  14:58:00",3.80,3.80,3.80,3.80
"20121012  14:59:00",3.80,3.95,3.70,3.80
"20121012  15:00:00",4.10,4.10,4.00,4.00
"20121012  15:01:00",4.20,4.45,4.06,4.45
"20121012  15:02:00",4.80,4.84,4.40,4.46
"20121012  15:03:00",4.46,4.55,4.46,4.55
"20121012  15:04:00",4.75,4.80,4.61,4.66
"20121012  15:05:00",4.90,5.20,4.75,4.75
"20121012  15:06:00",5.00,5.16,5.00,5.00
"20121012  15:07:00",5.00,5.28,4.95,5.10
"20121012  15:08:00",5.20,5.20,4.55,4.70
"20121012  15:09:00",4.64,4.80,4.64,4.80
"20121012  15:10:00",4.88,5.05,4.70,5.05
"20121012  15:11:00",5.15,5.25,5.00,5.02
"20121012  15:12:00",5.00,5.35,5.00,5.31
"20121012  15:13:00",5.40,5.52,5.24,5.24
"20121012  15:14:00",5.29,5.45,5.20,5.40
"20121012  15:15:00",5.35,5.35,5.10,5.10
"20121012  15:16:00",5.10,5.22,5.00,5.00
"20121012  15:17:00",5.00,5.60,4.90,5.44
"20121012  15:18:00",5.35,5.40,4.90,4.90
"20121012  15:19:00",4.80,5.15,4.80,5.00
"20121012  15:20:00",5.00,5.20,5.00,5.00
"20121012  15:21:00",5.05,5.10,4.94,5.09
"20121012  15:22:00",5.05,5.20,5.00,5.20
"20121012  15:23:00",5.10,5.10,5.10,5.10
"20121012  15:24:00",5.45,5.45,5.40,5.40
"20121012  15:25:00",5.21,5.26,5.21,5.25
"20121012  15:26:00",5.12,5.12,5.12,5.12
"20121012  15:27:00",5.05,5.52,5.00,5.40
"20121012  15:28:00",5.45,5.50,5.25,5.35
"20121012  15:29:00",5.44,5.45,5.44,5.44
"20121012  15:30:00",5.20,5.45,5.20,5.40
"20121012  15:31:00",5.45,5.65,5.45,5.65
"20121012  15:32:00",5.70,6.20,5.60,5.90
"20121012  15:33:00",6.05,6.25,5.85,6.12
"20121012  15:34:00",5.97,5.97,5.70,5.70
"20121012  15:35:00",5.80,6.25,5.80,6.10
"20121012  15:36:00",6.00,6.00,5.85,5.87
"20121012  15:37:00",6.00,6.00,5.85,5.89
"20121012  15:38:00",5.87,5.90,5.70,5.70
"20121012  15:39:00",5.50,5.70,5.20,5.70
"20121012  15:40:00",5.71,5.71,5.51,5.51
"20121012  15:41:00",5.40,5.40,5.35,5.35
"20121012  15:42:00",5.50,5.50,5.00,5.00
"20121012  15:43:00",5.08,5.10,4.90,5.01
"20121012  15:44:00",5.06,5.06,4.60,4.60
"20121012  15:45:00",4.76,5.00,4.76,4.95
"20121012  15:46:00",5.00,5.10,5.00,5.10
"20121012  15:47:00",5.00,5.40,5.00,5.40
"20121012  15:48:00",5.30,5.54,5.30,5.54
"20121012  15:49:00",5.15,5.22,5.06,5.06
"20121012  15:50:00",5.30,5.30,5.05,5.20
"20121012  15:51:00",5.05,5.10,5.00,5.10
"20121012  15:52:00",5.15,5.37,5.15,5.20
"20121012  15:53:00",5.21,5.24,5.10,5.10
"20121012  15:54:00",5.10,5.30,5.00,5.30
"20121012  15:55:00",5.20,5.20,5.00,5.13
"20121012  15:56:00",5.05,5.11,5.00,5.10
"20121012  15:57:00",5.10,5.15,4.85,5.08
"20121012  15:58:00",5.00,5.14,4.90,5.10
"20121012  15:59:00",5.15,5.15,4.90,4.90
