date,open,high,low,close
"20121012  14:00:00",15.70,15.70,15.70,15.70
"20121012  14:01:00",15.70,15.70,15.70,15.70
"20121012  14:02:00",15.70,15.70,15.70,15.70
"20121012  14:03:00",15.70,15.70,15.70,15.70
"20121012  14:04:00",15.70,15.70,15.70,15.70
"20121012  14:05:00",15.70,15.70,15.70,15.70
"20121012  14:06:00",15.70,15.70,15.70,15.70
"20121012  14:07:00",15.70,15.70,15.70,15.70
"20121012  14:08:00",15.70,15.70,15.70,15.70
"20121012  14:09:00",15.70,15.70,15.70,15.70
"20121012  14:10:00",15.70,15.70,15.70,15.70
"20121012  14:11:00",15.70,15.70,15.70,15.70
"20121012  14:12:00",15.70,15.70,15.70,15.70
"20121012  14:13:00",14.80,14.80,14.80,14.80
"20121012  14:14:00",14.80,14.80,14.80,14.80
"20121012  14:15:00",14.80,14.80,14.80,14.80
"20121012  14:16:00",14.90,14.90,14.90,14.90
"20121012  14:17:00",14.90,14.90,14.90,14.90
"20121012  14:18:00",14.90,14.90,14.90,14.90
"20121012  14:19:00",14.90,14.90,14.90,14.90
"20121012  14:20:00",14.90,14.90,14.90,14.90
"20121012  14:21:00",14.90,14.90,14.90,14.90
"20121012  14:22:00",14.90,14.90,14.90,14.90
"20121012  14:23:00",14.90,14.90,14.90,14.90
"20121012  14:24:00",14.90,14.90,14.90,14.90
"20121012  14:25:00",14.90,14.90,14.90,14.90
"20121012  14:26:00",15.00,15.00,15.00,15.00
"20121012  14:27:00",15.00,15.00,15.00,15.00
"20121012  14:28:00",15.00,15.00,15.00,15.00
"20121012  14:29:00",15.00,15.00,15.00,15.00
"20121012  14:30:00",15.00,15.00,15.00,15.00
"20121012  14:31:00",15.00,15.00,15.00,15.00
"20121012  14:32:00",15.00,15.00,15.00,15.00
"20121012  14:33:00",15.00,15.00,15.00,15.00
"20121012  14:34:00",15.00,15.00,15.00,15.00
"20121012  14:35:00",15.00,15.00,15.00,15.00
"20121012  14:36:00",15.00,15.00,15.00,15.00
"20121012  14:37:00",15.00,15.00,15.00,15.00
"20121012  14:38:00",15.00,15.00,15.00,15.00
"20121012  14:39:00",15.00,15.00,15.00,15.00
"20121012  14:40:00",15.00,15.00,15.00,15.00
"20121012  14:41:00",15.00,15.00,15.00,15.00
"20121012  14:42:00",15.00,15.00,15.00,15.00
"20121012  14:43:00",15.00,15.00,15.00,15.00
"20121012  14:44:00",15.00,15.00,15.00,15.00
"20121012  14:45:00",15.00,15.00,15.00,15.00
"20121012  14:46:00",15.05,15.05,15.05,15.05
"20121012  14:47:00",15.05,15.05,15.05,15.05
"20121012  14:48:00",15.05,15.05,15.05,15.05
"20121012  14:49:00",15.05,15.05,15.05,15.05
"20121012  14:50:00",15.05,15.05,15.05,15.05
"20121012  14:51:00",15.05,15.05,15.05,15.05
"20121012  14:52:00",15.05,15.05,15.05,15.05
"20121012  14:53:00",15.05,15.05,15.05,15.05
"20121012  14:54:00",15.05,15.05,15.05,15.05
"20121012  14:55:00",15.05,15.05,15.05,15.05
"20121012  14:56:00",15.05,15.05,15.05,15.05
"20121012  14:57:00",15.05,15.05,15.05,15.05
"20121012  14:58:00",15.05,15.05,15.05,15.05
"20121012  14:59:00",15.05,15.05,15.05,15.05
"20121012  15:00:00",15.05,15.05,15.05,15.05
"20121012  15:01:00",15.05,15.05,15.05,15.05
"20121012  15:02:00",15.05,15.05,15.05,15.05
"20121012  15:03:00",15.05,15.05,15.05,15.05
"20121012  15:04:00",15.05,15.05,15.05,15.05
"20121012  15:05:00",15.05,15.05,15.05,15.05
"20121012  15:06:00",15.05,15.05,15.05,15.05
"20121012  15:07:00",16.60,16.60,16.60,16.60
"20121012  15:08:00",16.60,16.60,16.60,16.60
"20121012  15:09:00",16.60,16.60,16.60,16.60
"20121012  15:10:00",16.60,16.60,16.60,16.60
"20121012  15:11:00",16.60,16.60,16.60,16.60
"20121012  15:12:00",16.60,16.60,16.60,16.60
"20121012  15:13:00",16.60,16.60,16.60,16.60
"20121012  15:14:00",16.60,16.60,16.60,16.60
"20121012  15:15:00",16.60,16.60,16.60,16.60
"20121012  15:16:00",17.80,17.80,17.80,17.80
"20121012  15:17:00",17.80,17.80,17.80,17.80
"20121012  15:18:00",17.80,17.80,17.80,17.80
"20121012  15:19:00",16.95,16.95,16.95,16.95
"20121012  15:20:00",16.95,16.95,16.95,16.95
"20121012  15:21:00",16.95,16.95,16.95,16.95
"20121012  15:22:00",16.95,16.95,16.95,16.95
"20121012  15:23:00",16.95,16.95,16.95,16.95
"20121012  15:24:00",18.00,18.50,18.00,18.50
"20121012  15:25:00",18.50,18.50,18.50,18.50
"20121012  15:26:00",18.50,18.50,18.50,18.50
"20121012  15:27:00",18.45,18.45,18.45,18.45
"20121012  15:28:00",18.45,18.45,18.45,18.45
"20121012  15:29:00",18.60,18.60,18.60,18.60
"20121012  15:30:00",18.25,18.25,18.25,18.25
"20121012  15:31:00",18.25,18.25,18.25,18.25
"20121012  15:32:00",18.25,18.25,18.25,18.25
"20121012  15:33:00",18.25,18.25,18.25,18.25
"20121012  15:34:00",18.25,18.25,18.25,18.25
"20121012  15:35:00",18.25,18.25,18.25,18.25
"20121012  15:36:00",18.25,18.25,18.25,18.25
"20121012  15:37:00",18.25,18.25,18.25,18.25
"20121012  15:38:00",18.25,18.25,18.25,18.25
"20121012  15:39:00",18.25,18.25,18.25,18.25
"20121012  15:40:00",18.25,18.25,18.25,18.25
"20121012  15:41:00",18.25,18.25,18.25,18.25
"20121012  15:42:00",18.25,18.25,18.25,18.25
"20121012  15:43:00",18.25,18.25,18.25,18.25
"20121012  15:44:00",19.95,20.05,19.95,20.05
"20121012  15:45:00",20.00,20.00,19.80,19.80
"20121012  15:46:00",20.80,20.80,20.80,20.80
"20121012  15:47:00",20.80,20.80,20.80,20.80
"20121012  15:48:00",20.80,20.80,20.80,20.80
"20121012  15:49:00",20.10,20.10,20.10,20.10
"20121012  15:50:00",20.20,20.20,20.20,20.20
"20121012  15:51:00",20.20,20.20,20.20,20.20
"20121012  15:52:00",20.20,20.20,20.20,20.20
"20121012  15:53:00",20.20,20.20,20.20,20.20
"20121012  15:54:00",20.30,20.35,20.30,20.35
"20121012  15:55:00",20.35,20.35,20.35,20.35
"20121012  15:56:00",20.35,20.35,20.35,20.35
"20121012  15:57:00",19.60,19.60,19.60,19.60
"20121012  15:58:00",19.60,19.60,19.60,19.60
"20121012  15:59:00",20.30,20.30,20.30,20.30
