date,open,high,low,close
"20121012  11:28:00",13.76,13.76,13.76,13.76
"20121012  11:29:00",13.90,13.90,13.90,13.90
"20121012  11:30:00",14.40,14.40,14.40,14.40
"20121012  11:31:00",15.60,15.60,15.60,15.60
"20121012  11:32:00",15.20,15.45,15.10,15.10
"20121012  11:33:00",14.70,14.70,14.70,14.70
"20121012  11:34:00",14.80,14.80,14.80,14.80
"20121012  11:35:00",15.15,15.15,15.15,15.15
"20121012  11:36:00",14.45,14.45,14.45,14.45
"20121012  11:37:00",14.25,14.60,14.25,14.50
"20121012  11:38:00",14.15,14.15,14.15,14.15
"20121012  11:39:00",14.15,14.15,14.15,14.15
"20121012  11:40:00",14.15,14.15,14.15,14.15
"20121012  11:41:00",14.35,14.35,14.35,14.35
"20121012  11:42:00",14.35,14.35,14.35,14.35
"20121012  11:43:00",14.35,14.35,14.35,14.35
"20121012  11:44:00",14.40,14.40,14.40,14.40
"20121012  11:45:00",14.40,14.40,14.40,14.40
"20121012  11:46:00",14.08,14.08,14.08,14.08
"20121012  11:47:00",13.85,13.85,13.85,13.85
"20121012  11:48:00",13.85,13.85,13.85,13.85
"20121012  11:49:00",13.85,13.85,13.85,13.85
"20121012  11:50:00",14.50,14.50,14.50,14.50
"20121012  11:51:00",14.20,14.20,14.20,14.20
"20121012  11:52:00",13.54,13.54,13.54,13.54
"20121012  11:53:00",12.80,12.80,12.80,12.80
"20121012  11:54:00",12.80,12.80,12.80,12.80
"20121012  11:55:00",12.45,12.45,12.45,12.45
"20121012  11:56:00",12.33,12.33,12.33,12.33
"20121012  11:57:00",12.33,12.33,12.33,12.33
"20121012  11:58:00",12.33,12.33,12.33,12.33
"20121012  11:59:00",12.95,12.95,12.95,12.95
"20121012  12:00:00",13.05,13.05,13.05,13.05
"20121012  12:01:00",13.05,13.05,13.05,13.05
"20121012  12:02:00",13.05,13.05,13.05,13.05
"20121012  12:03:00",12.34,12.34,12.07,12.07
"20121012  12:04:00",12.35,12.35,12.35,12.35
"20121012  12:05:00",12.35,12.35,12.35,12.35
"20121012  12:06:00",12.35,12.35,12.35,12.35
"20121012  12:07:00",12.35,12.35,12.35,12.35
"20121012  12:08:00",12.15,12.15,12.15,12.15
"20121012  12:09:00",12.40,12.40,12.40,12.40
"20121012  12:10:00",12.40,12.40,12.40,12.40
"20121012  12:11:00",12.40,12.40,12.40,12.40
"20121012  12:12:00",12.50,12.50,12.50,12.50
"20121012  12:13:00",12.50,12.50,12.50,12.50
"20121012  12:14:00",12.50,12.50,12.50,12.50
"20121012  12:15:00",12.50,12.50,12.50,12.50
"20121012  12:16:00",12.50,12.50,12.50,12.50
"20121012  12:17:00",13.20,13.20,13.20,13.20
"20121012  12:18:00",13.20,13.20,13.20,13.20
"20121012  12:19:00",13.20,13.20,13.20,13.20
"20121012  12:20:00",13.25,13.25,13.25,13.25
"20121012  12:21:00",13.26,13.26,13.26,13.26
"20121012  12:22:00",13.26,13.26,13.26,13.26
"20121012  12:23:00",13.26,13.26,13.26,13.26
"20121012  12:24:00",13.26,13.26,13.26,13.26
"20121012  12:25:00",13.26,13.26,13.26,13.26
"20121012  12:26:00",13.37,13.37,13.35,13.35
"20121012  12:27:00",13.69,13.69,13.69,13.69
"20121012  12:28:00",13.69,13.69,13.69,13.69
"20121012  12:29:00",13.69,13.69,13.69,13.69
"20121012  12:30:00",13.69,13.69,13.69,13.69
"20121012  12:31:00",12.90,12.93,12.90,12.93
"20121012  12:32:00",13.00,13.00,13.00,13.00
"20121012  12:33:00",13.00,13.00,13.00,13.00
"20121012  12:34:00",13.00,13.00,13.00,13.00
"20121012  12:35:00",12.75,12.75,12.75,12.75
"20121012  12:36:00",12.55,12.55,12.55,12.55
"20121012  12:37:00",12.55,12.55,12.55,12.55
"20121012  12:38:00",12.55,12.55,12.55,12.55
"20121012  12:39:00",13.00,13.00,13.00,13.00
"20121012  12:40:00",13.00,13.00,13.00,13.00
"20121012  12:41:00",13.00,13.00,13.00,13.00
"20121012  12:42:00",13.15,13.15,13.15,13.15
"20121012  12:43:00",13.15,13.15,13.15,13.15
"20121012  12:44:00",13.15,13.15,13.15,13.15
"20121012  12:45:00",13.35,13.35,13.35,13.35
"20121012  12:46:00",13.55,13.55,13.55,13.55
"20121012  12:47:00",13.55,13.55,13.55,13.55
"20121012  12:48:00",13.55,13.55,13.55,13.55
"20121012  12:49:00",13.55,13.55,13.55,13.55
"20121012  12:50:00",14.40,14.40,14.40,14.40
"20121012  12:51:00",14.40,14.40,14.40,14.40
"20121012  12:52:00",14.40,14.40,14.40,14.40
"20121012  12:53:00",14.40,14.40,14.40,14.40
"20121012  12:54:00",14.40,14.40,14.40,14.40
"20121012  12:55:00",14.40,14.40,14.40,14.40
"20121012  12:56:00",14.40,14.40,14.40,14.40
"20121012  12:57:00",14.21,14.21,14.20,14.20
"20121012  12:58:00",14.20,14.20,14.20,14.20
"20121012  12:59:00",14.20,14.20,14.20,14.20
"20121012  13:00:00",16.50,16.75,16.50,16.75
"20121012  13:01:00",16.60,16.60,16.60,16.60
"20121012  13:02:00",16.83,16.83,16.50,16.50
"20121012  13:03:00",16.85,16.85,16.30,16.30
"20121012  13:04:00",16.30,16.30,16.30,16.30
"20121012  13:05:00",16.15,16.15,16.15,16.15
"20121012  13:06:00",16.60,16.60,16.10,16.10
"20121012  13:07:00",16.10,16.10,16.10,16.10
"20121012  13:08:00",16.10,16.10,16.10,16.10
"20121012  13:09:00",16.10,16.10,16.10,16.10
"20121012  13:10:00",16.45,16.45,16.45,16.45
"20121012  13:11:00",16.45,16.45,16.45,16.45
"20121012  13:12:00",16.92,16.92,16.92,16.92
"20121012  13:13:00",16.92,16.92,16.92,16.92
"20121012  13:14:00",17.22,17.22,17.22,17.22
"20121012  13:15:00",17.35,17.35,17.35,17.35
"20121012  13:16:00",17.35,17.35,17.35,17.35
"20121012  13:17:00",16.61,16.61,16.61,16.61
"20121012  13:18:00",16.58,16.58,16.58,16.58
"20121012  13:19:00",16.15,16.15,16.15,16.15
"20121012  13:20:00",16.15,16.15,16.15,16.15
"20121012  13:21:00",16.15,16.15,16.15,16.15
"20121012  13:22:00",16.15,16.15,16.15,16.15
"20121012  13:23:00",16.15,16.15,16.15,16.15
"20121012  13:24:00",16.15,16.15,16.15,16.15
"20121012  13:25:00",16.30,16.30,16.30,16.30
"20121012  13:26:00",16.30,16.30,16.30,16.30
"20121012  13:27:00",16.45,16.45,16.45,16.45
"20121012  13:28:00",16.39,16.39,16.39,16.39
"20121012  13:29:00",16.35,16.35,16.35,16.35
"20121012  13:30:00",16.42,16.42,16.42,16.42
"20121012  13:31:00",16.25,16.40,16.25,16.40
"20121012  13:32:00",15.64,15.64,15.17,15.17
"20121012  13:33:00",15.40,15.40,14.95,15.05
"20121012  13:34:00",15.05,15.05,15.05,15.05
"20121012  13:35:00",14.85,15.30,14.85,15.30
"20121012  13:36:00",15.33,15.33,15.20,15.20
"20121012  13:37:00",15.20,15.20,15.20,15.20
"20121012  13:38:00",15.20,15.20,15.20,15.20
"20121012  13:39:00",15.70,15.70,15.70,15.70
"20121012  13:40:00",15.70,15.70,15.70,15.70
"20121012  13:41:00",15.00,15.00,15.00,15.00
"20121012  13:42:00",15.35,15.35,15.35,15.35
