date,open,high,low,close
"20121012  11:28:00",749.88,750.16,749.52,749.84
"20121012  11:29:00",749.55,749.72,749.08,749.19
"20121012  11:30:00",749.02,749.08,748.53,748.65
"20121012  11:31:00",748.65,748.65,747.61,748.01
"20121012  11:32:00",748.11,748.42,748.00,748.14
"20121012  11:33:00",748.16,748.31,748.13,748.16
"20121012  11:34:00",748.46,748.48,747.68,747.98
"20121012  11:35:00",748.00,748.24,747.39,747.53
"20121012  11:36:00",747.90,747.95,747.53,747.95
"20121012  11:37:00",747.95,748.44,747.71,748.15
"20121012  11:38:00",748.44,749.18,747.99,749.06
"20121012  11:39:00",749.03,749.03,748.10,748.33
"20121012  11:40:00",748.33,748.85,748.33,748.85
"20121012  11:41:00",748.79,748.80,748.00,748.00
"20121012  11:42:00",748.24,748.99,747.93,748.81
"20121012  11:43:00",748.90,749.07,748.85,748.85
"20121012  11:44:00",748.72,749.24,748.60,748.61
"20121012  11:45:00",749.04,749.04,748.93,749.01
"20121012  11:46:00",749.17,749.57,748.98,749.46
"20121012  11:47:00",749.36,749.54,749.30,749.39
"20121012  11:48:00",749.45,749.58,749.17,749.25
"20121012  11:49:00",749.17,749.17,748.70,748.88
"20121012  11:50:00",748.87,749.00,748.39,748.39
"20121012  11:51:00",748.80,748.82,748.43,748.52
"20121012  11:52:00",748.43,748.54,748.02,748.40
"20121012  11:53:00",748.46,749.59,748.46,749.59
"20121012  11:54:00",749.59,749.87,749.36,749.82
"20121012  11:55:00",749.58,749.58,748.83,749.45
"20121012  11:56:00",749.15,749.82,749.15,749.82
"20121012  11:57:00",749.81,749.81,749.81,749.81
"20121012  11:58:00",749.79,749.79,749.67,749.75
"20121012  11:59:00",749.71,750.00,749.70,749.77
"20121012  12:00:00",749.94,749.94,749.47,749.60
"20121012  12:01:00",749.93,750.16,749.77,749.92
"20121012  12:02:00",749.71,750.02,749.55,750.02
"20121012  12:03:00",750.07,750.73,750.07,750.72
"20121012  12:04:00",750.60,750.68,750.45,750.50
"20121012  12:05:00",750.16,750.29,750.16,750.18
"20121012  12:06:00",750.12,750.12,750.10,750.10
"20121012  12:07:00",750.37,750.59,750.07,750.31
"20121012  12:08:00",750.59,750.73,750.36,750.36
"20121012  12:09:00",750.39,750.71,750.39,750.71
"20121012  12:10:00",750.43,750.52,750.21,750.38
"20121012  12:11:00",750.30,750.50,750.13,750.13
"20121012  12:12:00",750.14,750.48,750.13,750.34
"20121012  12:13:00",750.25,750.35,750.25,750.35
"20121012  12:14:00",750.36,750.36,749.89,749.89
"20121012  12:15:00",749.92,749.92,749.34,749.34
"20121012  12:16:00",749.32,749.52,749.32,749.50
"20121012  12:17:00",749.34,749.47,749.13,749.13
"20121012  12:18:00",749.00,749.00,748.06,748.54
"20121012  12:19:00",748.54,748.73,748.41,748.47
"20121012  12:20:00",748.64,748.78,748.38,748.64
"20121012  12:21:00",748.47,748.69,748.47,748.55
"20121012  12:22:00",748.79,748.79,748.33,748.33
"20121012  12:23:00",748.32,748.41,748.00,748.33
"20121012  12:24:00",748.26,748.42,748.11,748.30
"20121012  12:25:00",748.16,748.48,748.15,748.19
"20121012  12:26:00",748.46,748.48,748.29,748.48
"20121012  12:27:00",748.53,748.73,748.28,748.61
"20121012  12:28:00",748.70,748.70,748.69,748.69
"20121012  12:29:00",748.68,748.69,748.46,748.46
"20121012  12:30:00",748.57,748.61,748.56,748.57
"20121012  12:31:00",748.88,749.01,748.65,749.00
"20121012  12:32:00",749.00,749.00,748.53,748.77
"20121012  12:33:00",748.67,749.00,748.60,748.82
"20121012  12:34:00",748.99,749.00,748.71,748.71
"20121012  12:35:00",748.83,749.00,748.80,749.00
"20121012  12:36:00",748.92,748.99,748.67,748.67
"20121012  12:37:00",748.85,748.85,748.59,748.85
"20121012  12:38:00",748.70,748.91,748.65,748.91
"20121012  12:39:00",748.92,749.00,748.72,748.79
"20121012  12:40:00",748.98,749.00,748.67,748.84
"20121012  12:41:00",748.92,748.92,748.83,748.83
"20121012  12:42:00",748.86,749.00,748.86,749.00
"20121012  12:43:00",749.00,749.00,748.68,749.00
"20121012  12:44:00",748.85,748.85,748.72,748.73
"20121012  12:45:00",748.93,748.94,748.83,748.93
"20121012  12:46:00",748.80,748.80,748.65,748.69
"20121012  12:47:00",748.87,749.05,748.77,748.80
"20121012  12:48:00",748.72,748.92,748.72,748.88
"20121012  12:49:00",748.88,748.88,748.88,748.88
"20121012  12:50:00",748.97,749.08,748.97,749.08
"20121012  12:51:00",749.13,749.14,748.67,748.91
"20121012  12:52:00",749.01,749.16,748.93,749.16
"20121012  12:53:00",749.04,749.06,748.87,749.00
"20121012  12:54:00",749.27,749.27,749.12,749.25
"20121012  12:55:00",749.25,749.32,749.00,749.32
"20121012  12:56:00",749.25,749.41,749.20,749.20
"20121012  12:57:00",749.30,749.38,749.02,749.20
"20121012  12:58:00",749.20,749.82,749.02,749.82
"20121012  12:59:00",749.67,749.67,749.06,749.06
"20121012  13:00:00",749.08,749.29,748.65,749.12
"20121012  13:01:00",748.75,748.99,748.74,748.88
"20121012  13:02:00",748.78,749.50,748.76,749.50
"20121012  13:03:00",749.35,749.35,749.03,749.03
"20121012  13:04:00",749.07,749.16,749.00,749.16
"20121012  13:05:00",749.26,749.77,749.24,749.77
"20121012  13:06:00",749.38,749.40,749.18,749.18
"20121012  13:07:00",749.00,749.00,749.00,749.00
"20121012  13:08:00",749.03,749.33,749.01,749.33
"20121012  13:09:00",749.29,749.38,749.19,749.36
"20121012  13:10:00",749.00,749.23,748.67,748.88
"20121012  13:11:00",748.90,749.00,748.67,748.87
"20121012  13:12:00",748.77,748.81,748.71,748.71
"20121012  13:13:00",748.67,748.84,748.50,748.50
"20121012  13:14:00",748.53,748.56,748.53,748.56
"20121012  13:15:00",748.70,748.95,748.55,748.95
"20121012  13:16:00",749.09,749.29,749.09,749.24
"20121012  13:17:00",748.92,749.38,748.92,749.24
"20121012  13:18:00",749.38,749.38,749.02,749.02
"20121012  13:19:00",749.31,749.60,749.31,749.56
"20121012  13:20:00",749.29,749.29,749.24,749.28
"20121012  13:21:00",749.01,749.24,748.91,748.91
"20121012  13:22:00",748.98,748.98,748.66,748.66
"20121012  13:23:00",748.50,748.89,748.50,748.89
"20121012  13:24:00",748.87,748.89,748.61,748.61
"20121012  13:25:00",748.71,748.71,748.47,748.47
"20121012  13:26:00",748.75,748.75,748.61,748.61
"20121012  13:27:00",748.58,748.77,748.37,748.77
"20121012  13:28:00",748.58,748.78,748.58,748.78
"20121012  13:29:00",748.67,748.67,748.59,748.63
"20121012  13:30:00",748.67,748.83,748.65,748.65
"20121012  13:31:00",748.71,748.98,748.71,748.98
"20121012  13:32:00",748.89,749.01,748.89,749.01
"20121012  13:33:00",748.94,748.94,748.50,748.64
"20121012  13:34:00",748.65,748.84,748.64,748.84
"20121012  13:35:00",748.90,748.90,748.50,748.64
"20121012  13:36:00",748.67,748.67,748.63,748.63
"20121012  13:37:00",748.81,748.91,748.69,748.69
"20121012  13:38:00",748.50,748.73,748.38,748.67
"20121012  13:39:00",748.34,749.33,748.22,749.10
"20121012  13:40:00",749.24,749.45,749.24,749.45
"20121012  13:41:00",749.18,749.40,749.09,749.09
"20121012  13:42:00",748.97,748.99,748.93,748.93
"20121012  13:43:00",748.73,748.85,748.58,748.81
"20121012  13:44:00",748.80,749.00,748.59,749.00
"20121012  13:45:00",748.94,749.10,748.79,748.82
