date,open,high,low,close
"20121012  15:48:00",0.20,0.35,0.20,0.20
"20121012  15:49:00",0.35,0.40,0.30,0.30
"20121012  15:50:00",0.20,0.40,0.20,0.20
"20121012  15:51:00",0.20,0.40,0.20,0.40
"20121012  15:52:00",0.35,0.35,0.20,0.30
"20121012  15:53:00",0.30,0.30,0.15,0.15
"20121012  15:54:00",0.10,0.20,0.10,0.10
"20121012  15:55:00",0.10,0.25,0.10,0.20
"20121012  15:56:00",0.25,0.30,0.10,0.20
"20121012  15:57:00",0.20,0.25,0.10,0.10
"20121012  15:58:00",0.10,0.15,0.05,0.05
"20121012  15:59:00",0.10,0.10,0.05,0.05
