date,open,high,low,close
"20121012  11:28:00",0.05,0.05,0.05,0.05
"20121012  11:29:00",0.05,0.05,0.05,0.05
"20121012  11:30:00",0.05,0.05,0.05,0.05
"20121012  11:31:00",0.05,0.05,0.05,0.05
"20121012  11:32:00",0.05,0.05,0.05,0.05
"20121012  11:33:00",0.05,0.05,0.05,0.05
"20121012  11:34:00",0.05,0.05,0.05,0.05
"20121012  11:35:00",0.05,0.05,0.05,0.05
"20121012  11:36:00",0.10,0.10,0.10,0.10
"20121012  11:37:00",0.10,0.10,0.10,0.10
"20121012  11:38:00",0.05,0.05,0.05,0.05
"20121012  11:39:00",0.05,0.10,0.05,0.05
"20121012  11:40:00",0.05,0.05,0.05,0.05
"20121012  11:41:00",0.05,0.05,0.05,0.05
"20121012  11:42:00",0.05,0.05,0.05,0.05
"20121012  11:43:00",0.05,0.05,0.05,0.05
"20121012  11:44:00",0.05,0.05,0.05,0.05
"20121012  11:45:00",0.05,0.05,0.05,0.05
"20121012  11:47:00",0.05,0.05,0.05,0.05
"20121012  11:48:00",0.05,0.05,0.05,0.05
"20121012  11:49:00",0.05,0.05,0.05,0.05
"20121012  11:50:00",0.05,0.05,0.05,0.05
"20121012  11:51:00",0.05,0.05,0.05,0.05
"20121012  11:52:00",0.05,0.05,0.05,0.05
"20121012  11:53:00",0.05,0.05,0.05,0.05
"20121012  11:54:00",0.05,0.05,0.05,0.05
"20121012  11:55:00",0.05,0.05,0.05,0.05
"20121012  12:17:00",0.05,0.05,0.05,0.05
"20121012  12:18:00",0.05,0.05,0.05,0.05
"20121012  12:19:00",0.05,0.05,0.05,0.05
"20121012  12:20:00",0.05,0.05,0.05,0.05
"20121012  12:21:00",0.05,0.05,0.05,0.05
"20121012  12:22:00",0.05,0.05,0.05,0.05
"20121012  13:00:00",0.05,0.05,0.05,0.05
"20121012  13:01:00",0.05,0.05,0.05,0.05
"20121012  13:02:00",0.05,0.05,0.05,0.05
"20121012  13:03:00",0.05,0.05,0.05,0.05
"20121012  13:04:00",0.05,0.05,0.05,0.05
"20121012  13:05:00",0.05,0.05,0.05,0.05
"20121012  13:40:00",0.05,0.05,0.05,0.05
"20121012  13:41:00",0.05,0.05,0.05,0.05
"20121012  13:42:00",0.05,0.05,0.05,0.05
"20121012  13:43:00",0.05,0.05,0.05,0.05
"20121012  13:44:00",0.05,0.05,0.05,0.05
"20121012  13:45:00",0.05,0.05,0.05,0.05
"20121012  13:46:00",0.05,0.05,0.05,0.05
"20121012  13:47:00",0.05,0.05,0.05,0.05
"20121012  13:48:00",0.05,0.05,0.05,0.05
"20121012  13:49:00",0.05,0.05,0.05,0.05
"20121012  13:50:00",0.05,0.05,0.05,0.05
"20121012  13:51:00",0.05,0.05,0.05,0.05
"20121012  13:52:00",0.05,0.05,0.05,0.05
"20121012  13:53:00",0.05,0.05,0.05,0.05
